ID,Entrada,Semaforo,Salida,Detenido,VelProm
3944,28632.00,28974.50,28979.50,147.60,5.76
3945,28651.00,28979.50,28988.50,112.80,5.93
3946,28655.00,28999.95,29004.95,134.10,5.72
3947,28660.00,29004.45,29009.50,115.40,5.72
3948,28666.00,29007.60,29012.60,118.75,5.77
3949,28669.00,29011.45,29016.45,120.20,5.76
3950,28691.00,29014.80,29019.85,106.60,6.08
3951,28694.00,29020.40,29025.40,92.50,6.04
3952,28701.00,29024.35,29033.65,103.35,6.01
3953,28705.00,29041.35,29047.25,117.05,5.84
3954,28712.00,29046.60,29052.25,96.15,5.88
3955,28718.00,29049.85,29059.25,107.05,5.86
3956,28735.00,29062.55,29067.60,103.15,6.01
3957,28738.00,29069.75,29079.00,100.45,5.87
3958,28744.00,29074.75,29083.80,88.60,5.89
3959,28750.00,29084.95,29091.15,101.85,5.86
3960,28756.00,29090.95,29096.20,111.00,5.88
3961,28759.00,29094.50,29099.50,106.40,5.87
3962,28780.00,29098.35,29106.70,75.20,6.12
3963,28783.00,29105.05,29110.30,81.30,6.11
3964,28787.00,29111.00,29120.30,94.00,6.00
3965,28794.00,29116.65,29125.65,89.40,6.03
3966,28800.00,29123.25,29131.70,102.45,6.03
3967,28803.00,29131.60,29136.60,86.60,6.00
3968,28806.00,29136.80,29141.80,99.10,5.96
3969,28825.00,29140.55,29145.55,71.30,6.24
3970,28832.00,29143.85,29148.85,70.60,6.31
3971,28835.00,29147.20,29152.20,83.00,6.31
3972,28839.00,29150.55,29155.60,71.10,6.32
3973,28846.00,29173.25,29179.20,131.35,6.00
3974,28866.00,29178.55,29184.15,78.15,6.29
3975,28872.00,29182.05,29190.45,79.65,6.28
3976,28876.00,29188.90,29194.10,73.90,6.29
3977,28884.00,29194.50,29199.55,82.40,6.34
3978,28888.00,29197.75,29207.10,71.20,6.27
3979,28894.00,29217.40,29223.25,109.30,6.07
3980,28916.00,29222.60,29228.60,79.15,6.40
3981,28922.00,29228.40,29233.75,70.65,6.42
3982,28929.00,29232.25,29237.25,66.50,6.49
3983,28932.00,29236.55,29241.60,83.60,6.46
3984,28937.00,29240.20,29245.20,79.20,6.49
3985,28958.00,29245.45,29254.80,50.80,6.74
3986,28961.00,29249.80,29258.40,52.80,6.72
3987,28965.00,29261.65,29266.65,80.00,6.63
3988,28972.00,29265.25,29270.25,64.60,6.71
3989,28979.00,29271.75,29276.75,76.10,6.72
3990,28982.00,29277.50,29282.55,75.50,6.65
3991,29001.00,29281.55,29286.55,47.50,7.00
3992,29007.00,29286.20,29295.55,51.20,6.93
3993,29012.00,29290.55,29299.10,52.20,6.97
3994,29018.00,29305.90,29311.45,74.35,6.82
3995,29022.00,29310.80,29315.80,70.90,6.81
3996,29042.00,29315.40,29320.40,56.90,7.18
3997,29049.00,29319.75,29324.75,44.60,7.25
3998,29052.00,29325.55,29330.55,54.70,7.18
3999,29056.00,29331.45,29340.75,50.20,7.02
4000,29063.00,29337.85,29346.90,54.10,7.04
4001,29070.00,29342.95,29350.90,61.65,7.12
4002,29087.00,29351.55,29356.55,27.80,7.42
4003,29090.00,29356.30,29361.30,27.40,7.37
4004,29093.00,29360.35,29365.35,27.50,7.34
4005,29097.00,29369.95,29374.95,54.50,7.20
4006,29104.00,29375.35,29384.65,71.85,7.13
4007,29111.00,29380.05,29388.15,54.10,7.22
4008,29129.00,29393.85,29399.45,47.65,7.40
4009,29134.00,29397.30,29406.80,42.20,7.33
4010,29140.00,29401.40,29410.60,33.15,7.39
4011,29146.00,29408.05,29417.65,21.20,7.36
4012,29149.00,29413.95,29423.10,54.30,7.30
4013,29152.00,29419.15,29427.25,46.25,7.27
4014,29155.00,29437.85,29443.45,85.70,6.93
4015,29159.00,29442.60,29447.85,78.85,6.92
4016,29180.00,29448.25,29453.45,55.90,7.31
4017,29185.00,29451.50,29460.70,41.85,7.25
4018,29191.00,29458.05,29467.00,37.55,7.25
4019,29194.00,29481.40,29487.25,87.20,6.82
4020,29201.00,29485.50,29490.65,110.25,6.90
4021,29221.00,29489.95,29495.00,67.75,7.30
4022,29224.00,29493.80,29498.80,68.30,7.28
4023,29228.00,29499.65,29504.65,39.85,7.23
4024,29236.00,29502.70,29507.70,41.10,7.36
4025,29239.00,29506.85,29516.15,48.60,7.22
4026,29242.00,29512.45,29521.60,62.35,7.15
4027,29262.00,29526.00,29531.50,37.60,7.42
4028,29265.00,29530.60,29535.65,53.95,7.39
4029,29269.00,29534.50,29539.55,42.25,7.39
4030,29277.00,29538.00,29543.00,31.75,7.52
4031,29280.00,29541.25,29546.30,59.10,7.51
4032,29283.00,29544.75,29549.75,51.80,7.50
4033,29290.00,29550.60,29559.90,48.80,7.41
4034,29310.00,29569.25,29575.25,49.50,7.54
4035,29317.00,29575.70,29581.00,36.35,7.58
4036,29320.00,29580.90,29585.95,38.10,7.52
4037,29327.00,29584.50,29589.50,45.90,7.62
4038,29330.00,29591.70,29596.70,51.10,7.50
4039,29350.00,29595.20,29604.55,27.30,7.86
4040,29353.00,29614.65,29619.90,48.55,7.49
4041,29357.00,29619.40,29624.40,41.20,7.48
4042,29364.00,29622.95,29628.00,42.10,7.58
4043,29370.00,29629.55,29634.60,39.25,7.56
4044,29375.00,29633.30,29638.30,56.50,7.60
4045,29395.00,29640.65,29649.40,22.30,7.86
4046,29398.00,29658.10,29663.60,46.60,7.53
4047,29401.00,29662.85,29667.85,54.45,7.49
4048,29404.00,29669.75,29674.75,44.60,7.39
4049,29411.00,29673.50,29678.50,49.20,7.48
4050,29418.00,29676.85,29681.90,55.60,7.58
4051,29438.00,29680.90,29685.90,27.30,8.07
4052,29444.00,29684.45,29693.75,20.10,8.01
4053,29447.00,29690.35,29699.45,27.60,7.92
4054,29452.00,29695.60,29703.35,24.60,7.96
4055,29459.00,29702.50,29708.00,24.20,8.03
4056,29462.00,29715.25,29720.30,48.90,7.74
4057,29465.00,29719.20,29724.25,52.90,7.71
4058,29483.00,29723.35,29728.40,28.80,8.15
4059,29487.00,29729.45,29738.75,29.60,7.94
4060,29494.00,29745.35,29751.25,35.50,7.77
4061,29501.00,29750.55,29756.55,31.55,7.83
4062,29504.00,29754.85,29759.95,33.50,7.81
4063,29507.00,29763.20,29768.20,45.60,7.66
4064,29510.00,29766.45,29771.45,48.20,7.65
4065,29527.00,29772.05,29781.35,27.80,7.86
4066,29531.00,29777.30,29786.30,31.10,7.83
4067,29539.00,29789.85,29795.45,31.80,7.80
4068,29542.00,29793.75,29798.85,35.50,7.79
4069,29547.00,29797.30,29802.30,39.90,7.83
4070,29553.00,29802.70,29807.70,33.20,7.85
4071,29571.00,29810.50,29815.55,26.10,8.18
4072,29574.00,29813.65,29823.00,21.70,8.03
4073,29579.00,29833.30,29839.25,52.10,7.68
4074,29585.00,29837.15,29842.30,43.10,7.77
4075,29592.00,29840.50,29845.50,53.65,7.89
4076,29598.00,29847.00,29852.05,54.30,7.87
4077,29617.00,29850.80,29859.25,18.10,8.26
4078,29620.00,29857.95,29866.00,14.05,8.13
4079,29624.00,29878.30,29883.70,56.70,7.70
4080,29632.00,29881.75,29886.85,43.55,7.85
4081,29635.00,29885.55,29890.60,55.70,7.82
4082,29638.00,29891.40,29896.40,47.95,7.74
4083,29644.00,29894.80,29899.80,36.95,7.82
4084,29663.00,29902.10,29910.85,8.85,8.07
4085,29667.00,29922.40,29927.75,37.15,7.67
4086,29672.00,29927.20,29932.25,52.20,7.68
4087,29678.00,29930.50,29935.50,66.25,7.77
4088,29681.00,29937.30,29942.40,59.80,7.65
4089,29703.00,29943.80,29948.95,20.10,8.13
4090,29706.00,29947.30,29956.35,7.75,7.99
4091,29713.00,29965.20,29971.20,28.55,7.75
4092,29717.00,29969.75,29974.85,24.30,7.76
4093,29724.00,29976.00,29981.00,64.30,7.78
4094,29730.00,29980.30,29985.30,61.75,7.83
4095,29747.00,29984.85,29989.85,17.50,8.24
4096,29750.00,29989.55,29998.95,15.90,8.03
4097,29756.00,29993.65,30002.30,13.15,8.12
4098,29762.00,30008.95,30015.15,44.70,7.90
4099,29768.00,30014.15,30019.60,64.55,7.95
4100,29771.00,30017.65,30022.70,53.15,7.95
4101,29792.00,30023.70,30028.75,9.85,8.45
4102,29795.00,30027.20,30036.00,8.15,8.30
4103,29799.00,30054.00,30059.50,30.60,7.68
4104,29806.00,30059.20,30064.40,31.10,7.74
4105,29812.00,30062.45,30071.65,55.60,7.70
4106,29815.00,30069.10,30078.45,53.10,7.59
4107,29818.00,30073.75,30082.05,57.80,7.57
4108,29837.00,30097.35,30103.25,49.70,7.51
4109,29844.00,30103.60,30108.85,51.50,7.55
4110,29847.00,30107.15,30112.20,47.70,7.54
4111,29851.00,30111.80,30119.45,42.25,7.45
4112,29858.00,30118.00,30123.05,52.10,7.55
4113,29878.00,30121.10,30130.55,21.50,7.92
4114,29881.00,30125.20,30134.55,24.80,7.89
4115,29885.00,30129.65,30138.55,30.40,7.89
4116,29892.00,30148.65,30153.65,55.50,7.64
4117,29899.00,30153.75,30158.75,47.00,7.70
4118,29902.00,30158.05,30163.10,51.10,7.66
4119,29905.00,30164.65,30169.70,52.70,7.56
4120,29923.00,30168.10,30177.40,23.30,7.86
4121,29927.00,30173.75,30182.85,26.20,7.82
4122,29934.00,30179.45,30188.05,27.30,7.87
4123,29941.00,30186.60,30192.50,27.60,7.95
4124,29944.00,30199.95,30204.95,52.05,7.66
4125,29947.00,30203.65,30208.65,45.50,7.64
4126,29950.00,30210.40,30219.70,48.10,7.42
4127,29967.00,30215.05,30223.95,28.10,7.78
4128,29971.00,30221.80,30229.80,31.80,7.73
4129,29979.00,30230.50,30235.80,32.90,7.79
4130,29982.00,30234.55,30239.60,32.20,7.76
4131,29987.00,30237.90,30242.90,34.35,7.82
4132,29993.00,30250.90,30255.90,63.25,7.61
4133,30011.00,30255.90,30265.20,27.40,7.87
4134,30014.00,30260.70,30269.70,33.30,7.82
4135,30019.00,30267.55,30276.20,28.80,7.78
4136,30025.00,30274.40,30283.30,25.40,7.74
4137,30032.00,30280.80,30287.55,43.75,7.83
4138,30038.00,30295.65,30300.70,66.95,7.61
4139,30057.00,30299.70,30309.00,40.55,7.94
4140,30060.00,30305.10,30314.10,37.85,7.87
4141,30064.00,30317.90,30323.45,41.90,7.71
4142,30072.00,30323.15,30328.80,32.15,7.79
4143,30075.00,30327.50,30332.50,41.50,7.77
4144,30078.00,30330.90,30335.95,42.15,7.75
4145,30084.00,30336.90,30341.90,34.60,7.75
4146,30103.00,30340.70,30345.70,4.75,8.24
4147,30107.00,30361.40,30367.25,46.60,7.68
4148,30112.00,30366.35,30371.70,44.90,7.70
4149,30118.00,30370.10,30378.25,55.35,7.68
4150,30121.00,30376.90,30382.00,53.75,7.66
4151,30143.00,30380.90,30388.85,12.55,8.14
4152,30146.00,30406.50,30411.80,43.15,7.52
4153,30153.00,30411.00,30416.05,39.60,7.60
4154,30157.00,30415.65,30420.70,51.90,7.58
4155,30164.00,30420.55,30425.60,65.95,7.65
4156,30170.00,30424.20,30429.20,53.20,7.72
4157,30187.00,30431.40,30440.45,19.55,7.89
4158,30190.00,30450.65,30455.90,36.70,7.52
4159,30196.00,30457.10,30462.25,34.50,7.51
4160,30202.00,30461.65,30466.70,29.15,7.56
4161,30208.00,30467.70,30474.05,58.90,7.52
4162,30211.00,30472.20,30477.20,54.70,7.51
4163,30232.00,30477.90,30487.15,32.90,7.84
4164,30235.00,30482.50,30491.40,33.40,7.80
4165,30239.00,30499.70,30504.70,56.70,7.53
4166,30246.00,30502.90,30507.90,50.30,7.64
4167,30252.00,30507.30,30512.35,46.50,7.68
4168,30255.00,30512.20,30517.20,43.40,7.63
4169,30258.00,30516.45,30521.45,60.10,7.59
4170,30277.00,30521.40,30530.70,30.50,7.88
4171,30284.00,30537.40,30543.25,39.50,7.71
4172,30287.00,30540.50,30549.30,33.65,7.62
4173,30291.00,30551.35,30556.35,53.00,7.54
4174,30298.00,30558.70,30563.75,49.10,7.53
4175,30318.00,30564.70,30573.95,27.40,7.81
4176,30321.00,30571.10,30580.20,23.30,7.72
4177,30325.00,30578.10,30587.25,24.90,7.63
4178,30332.00,30594.65,30599.65,49.30,7.47
4179,30339.00,30600.20,30605.20,50.85,7.51
4180,30342.00,30604.05,30609.05,55.15,7.49
4181,30345.00,30609.05,30618.30,52.00,7.32
4182,30363.00,30613.70,30622.60,30.80,7.70
4183,30367.00,30619.65,30627.45,34.50,7.68
4184,30374.00,30627.85,30633.50,25.90,7.71
4185,30381.00,30632.10,30637.15,21.90,7.81
4186,30384.00,30635.75,30640.75,44.05,7.79
4187,30387.00,30648.05,30653.05,67.55,7.52
4188,30390.00,30654.50,30662.25,54.40,7.35
4189,30407.00,30670.35,30675.70,64.85,7.44
4190,30411.00,30675.00,30680.15,43.55,7.43
4191,30419.00,30678.40,30686.95,50.05,7.46
4192,30422.00,30685.70,30691.05,51.20,7.43
4193,30427.00,30692.90,30697.90,69.30,7.38
4194,30433.00,30697.50,30706.75,69.35,7.31
4195,30451.00,30713.35,30719.25,60.15,7.46
4196,30454.00,30718.30,30723.65,53.60,7.42
4197,30459.00,30721.50,30730.90,47.55,7.36
4198,30465.00,30726.90,30734.05,44.40,7.43
4199,30472.00,30734.50,30739.90,51.50,7.47
4200,30478.00,30739.80,30747.20,50.70,7.43
4201,30497.00,30758.45,30763.75,61.95,7.50
4202,30500.00,30763.10,30768.25,47.20,7.46
4203,30504.00,30766.30,30771.30,41.85,7.48
4204,30512.00,30770.15,30775.15,25.80,7.60
4205,30515.00,30773.20,30778.25,47.40,7.60
4206,30518.00,30776.40,30781.40,59.85,7.59
4207,30524.00,30801.30,30807.25,101.80,7.06
4208,30543.00,30805.05,30814.60,63.55,7.36
4209,30547.00,30808.50,30817.45,52.85,7.40
4210,30552.00,30815.50,30820.85,39.10,7.44
4211,30558.00,30821.25,30826.35,35.75,7.45
4212,30561.00,30825.40,30834.80,47.20,7.30
4213,30583.00,30845.35,30851.25,41.00,7.46
4214,30586.00,30849.50,30854.50,45.20,7.45
4215,30593.00,30854.70,30859.70,40.50,7.50
4216,30597.00,30861.95,30866.95,34.75,7.41
4217,30604.00,30867.55,30872.55,59.80,7.45
4218,30610.00,30870.80,30880.10,63.50,7.40
4219,30627.00,30876.80,30885.95,35.55,7.72
4220,30630.00,30882.40,30891.05,30.85,7.66
4221,30636.00,30897.95,30903.00,57.85,7.49
4222,30642.00,30904.45,30909.45,45.60,7.48
4223,30648.00,30908.05,30913.05,73.80,7.55
4224,30651.00,30913.70,30923.05,67.95,7.35
4225,30672.00,30917.90,30926.90,46.10,7.85
4226,30675.00,30923.75,30932.30,42.00,7.77
4227,30679.00,30933.70,30939.40,24.00,7.68
4228,30686.00,30944.05,30949.05,59.25,7.60
4229,30692.00,30948.80,30953.80,54.00,7.64
4230,30695.00,30952.00,30957.00,52.80,7.63
4231,30698.00,30959.00,30968.30,67.15,7.40
4232,30717.00,30964.05,30973.00,33.90,7.81
4233,30724.00,30977.40,30983.25,51.25,7.71
4234,30727.00,30980.55,30989.25,41.10,7.63
4235,30731.00,30992.85,30997.85,44.85,7.49
4236,30738.00,30997.25,31002.30,58.05,7.57
4237,30758.00,31003.40,31012.65,36.15,7.85
4238,30761.00,31008.75,31017.75,28.75,7.79
4239,30765.00,31021.80,31027.40,61.45,7.62
4240,30772.00,31025.65,31030.75,44.55,7.73
4241,30779.00,31029.45,31034.50,37.45,7.83
4242,30782.00,31036.05,31041.55,32.75,7.71
4243,30785.00,31040.80,31045.85,35.10,7.67
4244,30803.00,31046.45,31055.75,33.10,7.91
4245,30807.00,31051.80,31060.80,31.65,7.88
4246,30814.00,31067.25,31072.35,38.50,7.74
4247,30821.00,31072.55,31077.65,51.80,7.79
4248,30824.00,31075.85,31084.90,44.70,7.67
4249,30827.00,31082.10,31091.30,34.85,7.57
4250,30830.00,31091.35,31100.65,61.40,7.39
4251,30847.00,31109.90,31115.45,61.65,7.45
4252,30851.00,31115.05,31120.10,56.70,7.43
4253,30859.00,31118.30,31123.35,53.50,7.57
4254,30862.00,31121.80,31126.80,48.55,7.55
4255,30867.00,31125.55,31130.55,49.20,7.59
4256,30873.00,31129.75,31134.75,53.05,7.64
4257,30891.00,31136.35,31145.70,22.55,7.85
4258,30894.00,31142.10,31151.20,47.05,7.78
4259,30899.00,31149.00,31157.85,41.10,7.73
4260,30905.00,31155.85,31161.95,40.30,7.78
4261,30912.00,31160.65,31165.75,53.00,7.88
4262,30918.00,31167.45,31172.55,52.20,7.86
4263,30937.00,31174.15,31179.15,18.95,8.26
4264,30940.00,31197.40,31203.25,56.95,7.60
4265,30944.00,31202.40,31207.75,45.65,7.58
4266,30952.00,31206.65,31211.70,31.65,7.70
4267,30955.00,31211.45,31218.50,46.15,7.59
4268,30958.00,31218.25,31224.60,51.40,7.50
4269,30964.00,31241.25,31247.25,76.80,7.06
4270,30983.00,31247.30,31252.50,49.95,7.42
4271,30987.00,31251.25,31256.30,44.65,7.43
4272,30992.00,31254.40,31259.40,38.15,7.48
4273,30998.00,31261.30,31266.35,62.85,7.45
4274,31001.00,31269.50,31276.95,54.90,7.25
4275,31023.00,31288.30,31293.30,55.45,7.40
4276,31026.00,31293.70,31298.70,45.75,7.33
4277,31033.00,31299.10,31304.15,41.15,7.38
4278,31037.00,31302.50,31307.55,43.45,7.39
4279,31044.00,31305.80,31310.80,47.20,7.50
4280,31050.00,31309.40,31318.80,52.30,7.44
4281,31067.00,31328.95,31335.15,65.25,7.46
4282,31070.00,31332.35,31340.85,55.90,7.38
4283,31076.00,31338.85,31343.85,59.65,7.47
4284,31082.00,31344.10,31349.10,53.00,7.49
4285,31088.00,31347.70,31352.70,62.15,7.56
4286,31091.00,31353.05,31358.10,60.00,7.49
4287,31112.00,31373.40,31379.25,52.90,7.48
4288,31115.00,31376.50,31385.30,58.40,7.40
4289,31119.00,31384.90,31389.90,62.75,7.38
4290,31126.00,31392.30,31397.30,67.60,7.37
4291,31132.00,31395.35,31400.40,49.10,7.45
4292,31135.00,31402.75,31410.35,43.40,7.26
4293,31138.00,31418.20,31423.65,82.00,7.00
4294,31157.00,31423.35,31428.65,36.75,7.36
4295,31164.00,31426.65,31431.70,42.75,7.47
4296,31167.00,31433.75,31438.80,49.80,7.36
4297,31171.00,31440.70,31445.70,60.00,7.28
4298,31178.00,31444.30,31453.60,59.95,7.26
4299,31198.00,31448.80,31457.55,24.60,7.71
4300,31201.00,31456.00,31463.45,32.70,7.62
4301,31205.00,31463.00,31468.50,29.60,7.59
4302,31212.00,31467.70,31472.80,23.80,7.67
4303,31219.00,31481.25,31486.25,65.95,7.48
4304,31222.00,31485.80,31495.15,69.85,7.32
4305,31225.00,31505.40,31511.25,74.50,6.99
4306,31243.00,31510.00,31515.25,56.95,7.35
4307,31247.00,31513.45,31522.05,57.60,7.27
4308,31254.00,31520.60,31525.80,51.05,7.36
4309,31261.00,31524.00,31529.00,31.00,7.46
4310,31264.00,31532.25,31541.55,75.80,7.21
4311,31267.00,31549.65,31555.35,91.95,6.94
4312,31270.00,31554.55,31559.85,75.35,6.90
4313,31287.00,31557.90,31562.90,61.50,7.25
4314,31291.00,31564.15,31569.25,38.20,7.19
4315,31299.00,31567.90,31572.90,61.35,7.30
4316,31302.00,31593.35,31599.25,91.70,6.73
4317,31307.00,31597.60,31602.75,85.10,6.76
4318,31313.00,31601.35,31606.35,111.10,6.82
4319,31331.00,31604.85,31609.85,66.50,7.17
4320,31334.00,31608.45,31613.50,63.70,7.16
4321,31339.00,31611.95,31616.95,69.60,7.20
4322,31345.00,31618.00,31627.30,67.55,7.08
4323,31352.00,31622.90,31630.80,60.65,7.17
4324,31358.00,31640.55,31645.55,88.55,6.96
4325,31377.00,31644.95,31649.95,71.10,7.33
4326,31380.00,31651.80,31656.85,54.95,7.22
4327,31384.00,31655.05,31660.05,44.05,7.25
4328,31392.00,31661.70,31671.10,37.20,7.17
4329,31395.00,31681.20,31687.20,83.15,6.84
4330,31398.00,31686.40,31692.50,79.60,6.79
4331,31404.00,31690.75,31695.80,64.00,6.85
4332,31423.00,31693.95,31699.00,55.80,7.25
4333,31427.00,31700.00,31705.00,53.75,7.19
4334,31432.00,31704.45,31709.45,48.95,7.21
4335,31438.00,31709.05,31718.40,50.90,7.13
4336,31441.00,31713.95,31723.05,70.35,7.09
4337,31463.00,31732.15,31737.15,62.00,7.30
4338,31466.00,31737.10,31742.10,67.60,7.24
4339,31473.00,31744.50,31749.50,59.50,7.23
4340,31477.00,31750.25,31759.50,67.05,7.08
4341,31484.00,31755.10,31762.95,58.45,7.17
4342,31490.00,31768.95,31775.15,79.70,7.01
4343,31507.00,31777.90,31782.95,65.65,7.25
4344,31510.00,31783.00,31788.05,57.00,7.19
4345,31516.00,31786.85,31791.90,68.90,7.25
4346,31522.00,31791.55,31796.55,68.70,7.28
4347,31528.00,31795.90,31805.20,69.00,7.22
4348,31531.00,31813.35,31819.25,68.90,6.94
4349,31552.00,31818.60,31824.30,59.30,7.34
4350,31555.00,31822.30,31827.35,55.85,7.34
4351,31559.00,31828.55,31833.55,65.30,7.28
4352,31566.00,31835.20,31840.25,69.85,7.29
4353,31572.00,31840.75,31850.05,62.70,7.19
4354,31575.00,31846.10,31855.10,60.90,7.14
4355,31578.00,31852.35,31860.70,74.25,7.07
4356,31597.00,31859.15,31864.45,34.80,7.48
4357,31604.00,31863.10,31868.15,34.25,7.57
4358,31607.00,31878.05,31883.10,46.60,7.24
4359,31611.00,31882.45,31891.75,69.70,7.12
4360,31618.00,31887.25,31896.15,72.25,7.19
4361,31638.00,31902.20,31907.65,57.15,7.42
4362,31641.00,31908.25,31913.35,49.95,7.34
4363,31645.00,31911.50,31916.50,48.60,7.37
4364,31652.00,31915.45,31920.50,38.10,7.45
4365,31659.00,31922.35,31927.40,55.60,7.45
4366,31662.00,31927.50,31936.85,44.45,7.28
4367,31665.00,31932.00,31940.80,42.90,7.25
4368,31683.00,31948.70,31953.70,34.75,7.39
4369,31687.00,31952.65,31957.65,74.45,7.39
4370,31694.00,31957.10,31962.10,56.95,7.46
4371,31701.00,31962.55,31967.55,42.05,7.50
4372,31704.00,31970.00,31979.30,56.95,7.26
4373,31707.00,31975.45,31984.60,51.30,7.20
4374,31710.00,31995.50,32000.55,100.20,6.88
4375,31727.00,32001.75,32006.75,64.75,7.15
4376,31731.00,32008.40,32013.45,59.15,7.08
4377,31739.00,32013.45,32022.85,50.80,7.05
4378,31742.00,32017.60,32026.80,48.55,7.02
4379,31747.00,32022.70,32030.40,62.75,7.06
4380,31753.00,32035.05,32040.20,77.55,6.96
4381,31771.00,32038.50,32043.50,40.00,7.34
4382,31774.00,32044.60,32049.65,51.00,7.26
4383,31779.00,32048.00,32053.00,66.70,7.30
4384,31785.00,32051.90,32056.90,53.15,7.36
4385,31792.00,32059.30,32068.60,62.75,7.23
4386,31798.00,32077.30,32083.25,75.65,7.01
4387,31817.00,32082.40,32088.60,47.10,7.36
4388,31820.00,32086.90,32091.90,45.55,7.36
4389,31824.00,32090.50,32095.50,38.20,7.37
4390,31832.00,32093.90,32098.90,56.30,7.49
4391,31835.00,32099.15,32104.20,56.50,7.43
4392,31838.00,32102.90,32112.20,62.80,7.29
4393,31844.00,32108.80,32117.85,53.65,7.30
4394,31863.00,32121.25,32127.20,47.10,7.57
4395,31867.00,32126.45,32132.50,37.55,7.53
4396,31872.00,32130.35,32139.75,32.05,7.47
4397,31878.00,32136.05,32145.15,48.80,7.49
4398,31881.00,32143.05,32148.65,51.60,7.47
4399,31903.00,32165.35,32171.25,54.50,7.46
4400,31906.00,32171.30,32176.50,52.30,7.39
4401,31913.00,32176.35,32181.35,49.80,7.45
4402,31917.00,32180.10,32188.75,51.40,7.36
4403,31924.00,32188.70,32194.15,46.70,7.40
4404,31930.00,32193.05,32201.70,50.80,7.36
4405,31947.00,32210.30,32215.65,41.40,7.44
4406,31950.00,32214.65,32219.70,46.10,7.42
4407,31956.00,32219.75,32224.75,54.20,7.44
4408,31962.00,32224.45,32229.45,52.10,7.48
4409,31968.00,32231.10,32236.10,48.80,7.46
4410,31971.00,32234.85,32244.15,57.50,7.32
4411,31992.00,32240.30,32249.40,23.10,7.77
4412,31995.00,32245.80,32254.40,24.70,7.71
4413,31999.00,32254.55,32259.85,24.30,7.67
4414,32006.00,32265.90,32270.90,62.45,7.55
4415,32012.00,32269.05,32274.05,49.50,7.63
4416,32015.00,32273.75,32278.75,42.60,7.58
4417,32018.00,32278.30,32287.55,50.70,7.42
4418,32037.00,32282.75,32291.35,20.70,7.86
4419,32044.00,32297.20,32303.20,41.40,7.72
4420,32047.00,32301.00,32310.55,38.40,7.59
4421,32051.00,32304.95,32314.15,30.60,7.60
4422,32058.00,32311.40,32320.50,29.85,7.62
4423,32078.00,32317.70,32326.85,0.00,8.04
4424,32081.00,32341.45,32347.30,31.50,7.51
4425,32085.00,32344.95,32353.75,54.70,7.44
4426,32092.00,32351.55,32359.75,55.40,7.47
4427,32099.00,32359.20,32364.35,65.30,7.54
4428,32102.00,32365.35,32374.20,53.80,7.35
4429,32105.00,32386.35,32391.70,70.15,6.98
4430,32123.00,32391.10,32396.15,53.10,7.32
4431,32127.00,32397.35,32402.95,47.85,7.25
4432,32134.00,32403.45,32408.55,63.00,7.28
4433,32141.00,32407.25,32412.25,45.45,7.37
4434,32144.00,32410.95,32420.20,60.30,7.24
4435,32147.00,32415.45,32423.80,64.35,7.23
4436,32150.00,32429.80,32435.45,76.30,7.01
4437,32167.00,32436.85,32441.85,59.05,7.28
4438,32171.00,32442.35,32447.35,48.50,7.24
4439,32179.00,32449.75,32454.80,62.50,7.25
4440,32182.00,32456.80,32466.15,52.75,7.04
4441,32187.00,32461.35,32470.30,62.80,7.06
4442,32193.00,32466.80,32474.65,64.50,7.10
4443,32211.00,32482.25,32487.25,56.40,7.24
4444,32214.00,32485.80,32490.80,56.95,7.23
4445,32219.00,32491.80,32496.80,62.00,7.20
4446,32225.00,32498.20,32507.50,53.50,7.08
4447,32232.00,32502.95,32511.85,74.70,7.15
4448,32238.00,32517.70,32523.40,84.55,7.01
4449,32257.00,32522.50,32527.75,45.75,7.39
4450,32260.00,32525.75,32535.05,17.75,7.27
4451,32264.00,32531.65,32540.40,21.70,7.24
4452,32272.00,32540.20,32545.70,18.70,7.31
4453,32275.00,32560.95,32567.15,99.80,6.85
4454,32278.00,32564.70,32573.35,96.10,6.77
4455,32284.00,32573.50,32579.30,96.55,6.77
4456,32303.00,32577.30,32586.20,58.90,7.06
4457,32307.00,32605.05,32611.15,88.10,6.58
4458,32312.00,32608.75,32617.40,93.80,6.55
4459,32318.00,32616.35,32623.00,95.80,6.56
4460,32321.00,32622.50,32627.65,103.05,6.52
4461,32343.00,32626.40,32631.40,69.85,6.93
4462,32346.00,32630.60,32639.90,67.25,6.81
4463,32353.00,32651.85,32656.85,81.55,6.58
4464,32357.00,32655.70,32660.70,65.25,6.59
4465,32364.00,32658.90,32663.95,67.05,6.67
4466,32370.00,32662.60,32667.60,63.80,6.72
4467,32387.00,32668.80,32673.85,49.65,6.97
4468,32390.00,32673.10,32682.55,69.60,6.84
4469,32396.00,32693.35,32699.25,93.00,6.60
4470,32402.00,32696.50,32705.30,79.55,6.59
4471,32408.00,32703.50,32712.20,94.05,6.57
4472,32411.00,32710.75,32718.45,83.45,6.51
4473,32432.00,32717.20,32725.60,80.10,6.81
4474,32435.00,32738.20,32743.60,99.95,6.48
4475,32439.00,32743.45,32748.90,84.85,6.45
4476,32446.00,32747.30,32752.30,89.55,6.53
4477,32452.00,32753.70,32758.70,86.40,6.52
4478,32455.00,32758.55,32763.60,75.90,6.48
4479,32458.00,32765.60,32774.80,83.10,6.31
4480,32477.00,32782.10,32787.55,85.20,6.44
