, Maximo de coches calle maxima semaforo a la mitad    max_autos = 5000  longitud_total = 2000  posicion_semaforo = 1000.

ID,Entrada,Semaforo,Salida,Detenido,VelProm
# ESTADISTICAS_GENERALES
TiempoTotal,36720.85
VehiculosCreados,5000
VehiculosCompletados,5000
CiclosSemaforo,834
TiempoPromedio,245.27
VelocidadPromedio,8.29
TiempoDetenidoPromedio,32.85
Eficiencia,82.9
# DATOS_VEHICULOS
ID,Entrada,Semaforo,Salida,Detenido,VelProm
3809,27782.00,27901.10,28005.75,12.35,8.94
3810,27788.00,27909.80,28011.00,29.70,8.97
3811,27791.00,27912.95,28014.15,30.20,8.96
3812,27812.00,27919.80,28021.00,0.60,9.57
3813,27815.00,27925.20,28030.70,0.40,9.27
3814,27819.00,27941.00,28043.35,19.80,8.91
3815,27826.00,27948.75,28049.95,27.90,8.93
3816,27832.00,27952.10,28053.30,25.00,9.04
3817,27835.00,27956.15,28057.35,23.20,8.99
3818,27838.00,27961.25,28062.45,28.00,8.91
3819,27857.00,27964.65,28065.90,0.60,9.57
3820,27864.00,27985.30,28087.45,23.50,8.95
3821,27867.00,27990.55,28092.75,19.75,8.86
3822,27871.00,27994.85,28096.15,16.15,8.88
3823,27878.00,27998.70,28099.90,26.90,9.01
3824,27898.00,28005.50,28106.70,0.00,9.58
3825,27901.00,28010.85,28116.35,0.00,9.29
3826,27905.00,28016.10,28121.30,1.60,9.25
3827,27912.00,28029.75,28131.60,13.50,9.11
3828,27919.00,28038.75,28139.95,24.00,9.05
3829,27922.00,28044.20,28145.45,22.50,8.95
3830,27925.00,28047.50,28148.70,30.00,8.94
3831,27943.00,28052.75,28153.95,0.00,9.48
3832,27947.00,28057.80,28163.30,1.60,9.25
3833,27954.00,28062.45,28166.85,0.00,9.40
3834,27961.00,28076.15,28177.35,14.90,9.24
3835,27964.00,28082.85,28184.05,22.30,9.09
3836,27967.00,28088.00,28189.20,20.50,9.00
3837,27970.00,28091.40,28192.65,28.00,8.98
3838,27987.00,28096.65,28197.85,0.00,9.49
3839,27991.00,28100.05,28205.50,2.30,9.32
3840,27999.00,28105.50,28210.80,0.00,9.44
3841,28002.00,28110.70,28215.40,0.00,9.37
3842,28007.00,28128.30,28229.55,21.70,8.99
3843,28013.00,28135.70,28236.90,30.00,8.93
3844,28031.00,28142.25,28247.75,0.00,9.23
3845,28034.00,28146.85,28251.85,0.00,9.18
3846,28039.00,28160.95,28263.35,15.40,8.91
3847,28045.00,28165.85,28267.40,11.60,8.99
3848,28052.00,28173.80,28275.05,25.80,8.97
3849,28058.00,28177.75,28279.00,28.00,9.05
3850,28077.00,28184.60,28285.80,0.20,9.58
3851,28080.00,28189.55,28295.05,0.00,9.30
3852,28084.00,28206.05,28307.75,21.40,8.94
3853,28092.00,28209.20,28313.80,14.75,9.02
3854,28095.00,28216.45,28317.70,22.00,8.98
3855,28098.00,28221.45,28322.65,23.40,8.90
3856,28104.00,28224.55,28325.75,25.70,9.02
3857,28123.00,28230.75,28336.25,1.10,9.38
3858,28127.00,28236.15,28341.35,0.00,9.33
3859,28132.00,28242.20,28346.90,0.40,9.31
3860,28138.00,28260.70,28361.95,24.90,8.93
3861,28141.00,28267.05,28368.25,30.80,8.80
3862,28163.00,28274.05,28379.60,0.00,9.23
3863,28166.00,28278.75,28383.95,1.00,9.18
3864,28173.00,28293.65,28395.55,17.00,8.99
3865,28177.00,28296.70,28401.60,16.15,8.90
3866,28184.00,28304.40,28405.60,19.90,9.03
3867,28190.00,28311.65,28412.85,28.00,8.97
3868,28207.00,28318.25,28423.75,0.00,9.23
3869,28210.00,28322.80,28427.45,0.00,9.20
3870,28216.00,28337.95,28439.70,18.10,8.94
3871,28222.00,28341.10,28445.75,12.35,8.94
3872,28228.00,28349.80,28451.00,29.70,8.97
3873,28231.00,28352.95,28454.15,30.20,8.96
3874,28252.00,28359.80,28461.00,0.60,9.57
3875,28255.00,28365.20,28470.70,0.40,9.27
3876,28259.00,28381.00,28483.35,19.80,8.91
3877,28266.00,28388.75,28489.95,27.90,8.93
3878,28272.00,28392.10,28493.30,25.00,9.04
3879,28275.00,28396.15,28497.35,23.20,8.99
3880,28278.00,28401.25,28502.45,28.00,8.91
3881,28297.00,28404.65,28505.90,0.60,9.57
3882,28304.00,28425.30,28527.45,23.50,8.95
3883,28307.00,28430.55,28532.75,19.75,8.86
3884,28311.00,28434.85,28536.15,16.15,8.88
3885,28318.00,28438.70,28539.90,26.90,9.01
3886,28338.00,28445.50,28546.70,0.00,9.58
3887,28341.00,28450.85,28556.35,0.00,9.29
3888,28345.00,28456.10,28561.30,1.60,9.25
3889,28352.00,28469.75,28571.60,13.50,9.11
3890,28359.00,28478.75,28579.95,24.00,9.05
3891,28362.00,28484.20,28585.45,22.50,8.95
3892,28365.00,28487.50,28588.70,30.00,8.94
3893,28383.00,28492.75,28593.95,0.00,9.48
3894,28387.00,28497.80,28603.30,1.60,9.25
3895,28394.00,28502.45,28606.85,0.00,9.40
3896,28401.00,28516.15,28617.35,14.90,9.24
3897,28404.00,28522.85,28624.05,22.30,9.09
3898,28407.00,28528.00,28629.20,20.50,9.00
3899,28410.00,28531.40,28632.65,28.00,8.98
3900,28427.00,28536.65,28637.85,0.00,9.49
3901,28431.00,28540.05,28645.50,2.30,9.32
3902,28439.00,28545.50,28650.80,0.00,9.44
3903,28442.00,28550.70,28655.40,0.00,9.37
3904,28447.00,28568.30,28669.55,21.70,8.99
3905,28453.00,28575.70,28676.90,30.00,8.93
3906,28471.00,28582.25,28687.75,0.00,9.23
3907,28474.00,28586.85,28691.85,0.00,9.18
3908,28479.00,28600.95,28703.35,15.40,8.91
3909,28485.00,28605.85,28707.40,11.60,8.99
3910,28492.00,28613.80,28715.05,25.80,8.97
3911,28498.00,28617.75,28719.00,28.00,9.05
3912,28517.00,28624.60,28725.80,0.20,9.58
3913,28520.00,28629.55,28735.05,0.00,9.30
3914,28524.00,28646.05,28747.75,21.40,8.94
3915,28532.00,28649.20,28753.80,14.75,9.02
3916,28535.00,28656.45,28757.70,22.00,8.98
3917,28538.00,28661.45,28762.65,23.40,8.90
3918,28544.00,28664.55,28765.75,25.70,9.02
3919,28563.00,28670.75,28776.25,1.10,9.38
3920,28567.00,28676.15,28781.35,0.00,9.33
3921,28572.00,28682.20,28786.90,0.40,9.31
3922,28578.00,28700.70,28801.95,24.90,8.93
3923,28581.00,28707.05,28808.25,30.80,8.80
3924,28603.00,28714.05,28819.60,0.00,9.23
3925,28606.00,28718.75,28823.95,1.00,9.18
3926,28613.00,28733.65,28835.55,17.00,8.99
3927,28617.00,28736.70,28841.60,16.15,8.90
3928,28624.00,28744.40,28845.60,19.90,9.03
3929,28630.00,28751.65,28852.85,28.00,8.97
3930,28647.00,28758.25,28863.75,0.00,9.23
3931,28650.00,28762.80,28867.45,0.00,9.20
3932,28656.00,28777.95,28879.70,18.10,8.94
3933,28662.00,28781.10,28885.75,12.35,8.94
3934,28668.00,28789.80,28891.00,29.70,8.97
3935,28671.00,28792.95,28894.15,30.20,8.96
3936,28692.00,28799.80,28901.00,0.60,9.57
3937,28695.00,28805.20,28910.70,0.40,9.27
3938,28699.00,28821.00,28923.35,19.80,8.91
3939,28706.00,28828.75,28929.95,27.90,8.93
3940,28712.00,28832.10,28933.30,25.00,9.04
3941,28715.00,28836.15,28937.35,23.20,8.99
3942,28718.00,28841.25,28942.45,28.00,8.91
3943,28737.00,28844.65,28945.90,0.60,9.57
3944,28744.00,28865.30,28967.45,23.50,8.95
3945,28747.00,28870.55,28972.75,19.75,8.86
3946,28751.00,28874.85,28976.15,16.15,8.88
3947,28758.00,28878.70,28979.90,26.90,9.01
3948,28778.00,28885.50,28986.70,0.00,9.58
3949,28781.00,28890.85,28996.35,0.00,9.29
3950,28785.00,28896.10,29001.30,1.60,9.25
3951,28792.00,28909.75,29011.60,13.50,9.11
3952,28799.00,28918.75,29019.95,24.00,9.05
3953,28802.00,28924.20,29025.45,22.50,8.95
3954,28805.00,28927.50,29028.70,30.00,8.94
3955,28823.00,28932.75,29033.95,0.00,9.48
3956,28827.00,28937.80,29043.30,1.60,9.25
3957,28834.00,28942.45,29046.85,0.00,9.40
3958,28841.00,28956.15,29057.35,14.90,9.24
3959,28844.00,28962.85,29064.05,22.30,9.09
3960,28847.00,28968.00,29069.20,20.50,9.00
3961,28850.00,28971.40,29072.65,28.00,8.98
3962,28867.00,28976.65,29077.85,0.00,9.49
3963,28871.00,28980.05,29085.50,2.30,9.32
3964,28879.00,28985.50,29090.80,0.00,9.44
3965,28882.00,28990.70,29095.40,0.00,9.37
3966,28887.00,29008.30,29109.55,21.70,8.99
3967,28893.00,29015.70,29116.90,30.00,8.93
3968,28911.00,29022.25,29127.75,0.00,9.23
3969,28914.00,29026.85,29131.85,0.00,9.18
3970,28919.00,29040.95,29143.35,15.40,8.91
3971,28925.00,29045.85,29147.40,11.60,8.99
3972,28932.00,29053.80,29155.05,25.80,8.97
3973,28938.00,29057.75,29159.00,28.00,9.05
3974,28957.00,29064.60,29165.80,0.20,9.58
3975,28960.00,29069.55,29175.05,0.00,9.30
3976,28964.00,29086.05,29187.75,21.40,8.94
3977,28972.00,29089.20,29193.80,14.75,9.02
3978,28975.00,29096.45,29197.70,22.00,8.98
3979,28978.00,29101.45,29202.65,23.40,8.90
3980,28984.00,29104.55,29205.75,25.70,9.02
3981,29003.00,29110.75,29216.25,1.10,9.38
3982,29007.00,29116.15,29221.35,0.00,9.33
3983,29012.00,29122.20,29226.90,0.40,9.31
3984,29018.00,29140.70,29241.95,24.90,8.93
3985,29021.00,29147.05,29248.25,30.80,8.80
3986,29043.00,29154.05,29259.60,0.00,9.23
3987,29046.00,29158.75,29263.95,1.00,9.18
3988,29053.00,29173.65,29275.55,17.00,8.99
3989,29057.00,29176.70,29281.60,16.15,8.90
3990,29064.00,29184.40,29285.60,19.90,9.03
3991,29070.00,29191.65,29292.85,28.00,8.97
3992,29087.00,29198.25,29303.75,0.00,9.23
3993,29090.00,29202.80,29307.45,0.00,9.20
3994,29096.00,29217.95,29319.70,18.10,8.94
3995,29102.00,29221.10,29325.75,12.35,8.94
3996,29108.00,29229.80,29331.00,29.70,8.97
3997,29111.00,29232.95,29334.15,30.20,8.96
3998,29132.00,29239.80,29341.00,0.60,9.57
3999,29135.00,29245.20,29350.70,0.40,9.27
4000,29139.00,29261.00,29363.35,19.80,8.91
4001,29146.00,29268.75,29369.95,27.90,8.93
4002,29152.00,29272.10,29373.30,25.00,9.04
4003,29155.00,29276.15,29377.35,23.20,8.99
4004,29158.00,29281.25,29382.45,28.00,8.91
4005,29177.00,29284.65,29385.90,0.60,9.57
4006,29184.00,29305.30,29407.45,23.50,8.95
4007,29187.00,29310.55,29412.75,19.75,8.86
4008,29191.00,29314.85,29416.15,16.15,8.88
4009,29198.00,29318.70,29419.90,26.90,9.01
4010,29218.00,29325.50,29426.70,0.00,9.58
4011,29221.00,29330.85,29436.35,0.00,9.29
4012,29225.00,29336.10,29441.30,1.60,9.25
4013,29232.00,29349.75,29451.60,13.50,9.11
4014,29239.00,29358.75,29459.95,24.00,9.05
4015,29242.00,29364.20,29465.45,22.50,8.95
4016,29245.00,29367.50,29468.70,30.00,8.94
4017,29263.00,29372.75,29473.95,0.00,9.48
4018,29267.00,29377.80,29483.30,1.60,9.25
4019,29274.00,29382.45,29486.85,0.00,9.40
4020,29281.00,29396.15,29497.35,14.90,9.24
4021,29284.00,29402.85,29504.05,22.30,9.09
4022,29287.00,29408.00,29509.20,20.50,9.00
4023,29290.00,29411.40,29512.65,28.00,8.98
4024,29307.00,29416.65,29517.85,0.00,9.49
4025,29311.00,29420.05,29525.50,2.30,9.32
4026,29319.00,29425.50,29530.80,0.00,9.44
4027,29322.00,29430.70,29535.40,0.00,9.37
4028,29327.00,29448.30,29549.55,21.70,8.99
4029,29333.00,29455.70,29556.90,30.00,8.93
4030,29351.00,29462.25,29567.75,0.00,9.23
4031,29354.00,29466.85,29571.85,0.00,9.18
4032,29359.00,29480.95,29583.35,15.40,8.91
4033,29365.00,29485.85,29587.40,11.60,8.99
4034,29372.00,29493.80,29595.05,25.80,8.97
4035,29378.00,29497.75,29599.00,28.00,9.05
4036,29397.00,29504.60,29605.80,0.20,9.58
4037,29400.00,29509.55,29615.05,0.00,9.30
4038,29404.00,29526.05,29627.75,21.40,8.94
4039,29412.00,29529.20,29633.80,14.75,9.02
4040,29415.00,29536.45,29637.70,22.00,8.98
4041,29418.00,29541.45,29642.65,23.40,8.90
4042,29424.00,29544.55,29645.75,25.70,9.02
4043,29443.00,29550.75,29656.25,1.10,9.38
4044,29447.00,29556.15,29661.35,0.00,9.33
4045,29452.00,29562.20,29666.90,0.40,9.31
4046,29458.00,29580.70,29681.95,24.90,8.93
4047,29461.00,29587.05,29688.25,30.80,8.80
4048,29483.00,29594.05,29699.60,0.00,9.23
4049,29486.00,29598.75,29703.95,1.00,9.18
4050,29493.00,29613.65,29715.55,17.00,8.99
4051,29497.00,29616.70,29721.60,16.15,8.90
4052,29504.00,29624.40,29725.60,19.90,9.03
4053,29510.00,29631.65,29732.85,28.00,8.97
4054,29527.00,29638.25,29743.75,0.00,9.23
4055,29530.00,29642.80,29747.45,0.00,9.20
4056,29536.00,29657.95,29759.70,18.10,8.94
4057,29542.00,29661.10,29765.75,12.35,8.94
4058,29548.00,29669.80,29771.00,29.70,8.97
4059,29551.00,29672.95,29774.15,30.20,8.96
4060,29572.00,29679.80,29781.00,0.60,9.57
4061,29575.00,29685.20,29790.70,0.40,9.27
4062,29579.00,29701.00,29803.35,19.80,8.91
4063,29586.00,29708.75,29809.95,27.90,8.93
4064,29592.00,29712.10,29813.30,25.00,9.04
4065,29595.00,29716.15,29817.35,23.20,8.99
4066,29598.00,29721.25,29822.45,28.00,8.91
4067,29617.00,29724.65,29825.90,0.60,9.57
4068,29624.00,29745.30,29847.45,23.50,8.95
4069,29627.00,29750.55,29852.75,19.75,8.86
4070,29631.00,29754.85,29856.15,16.15,8.88
4071,29638.00,29758.70,29859.90,26.90,9.01
4072,29658.00,29765.50,29866.70,0.00,9.58
4073,29661.00,29770.85,29876.35,0.00,9.29
4074,29665.00,29776.10,29881.30,1.60,9.25
4075,29672.00,29789.75,29891.60,13.50,9.11
4076,29679.00,29798.75,29899.95,24.00,9.05
4077,29682.00,29804.20,29905.45,22.50,8.95
4078,29685.00,29807.50,29908.70,30.00,8.94
4079,29703.00,29812.75,29913.95,0.00,9.48
4080,29707.00,29817.80,29923.30,1.60,9.25
4081,29714.00,29822.45,29926.85,0.00,9.40
4082,29721.00,29836.15,29937.35,14.90,9.24
4083,29724.00,29842.85,29944.05,22.30,9.09
4084,29727.00,29848.00,29949.20,20.50,9.00
4085,29730.00,29851.40,29952.65,28.00,8.98
4086,29747.00,29856.65,29957.85,0.00,9.49
4087,29751.00,29860.05,29965.50,2.30,9.32
4088,29759.00,29865.50,29970.80,0.00,9.44
4089,29762.00,29870.70,29975.40,0.00,9.37
4090,29767.00,29888.30,29989.55,21.70,8.99
4091,29773.00,29895.70,29996.90,30.00,8.93
4092,29791.00,29902.25,30007.75,0.00,9.23
4093,29794.00,29906.85,30011.85,0.00,9.18
4094,29799.00,29920.95,30023.35,15.40,8.91
4095,29805.00,29925.85,30027.40,11.60,8.99
4096,29812.00,29933.80,30035.05,25.80,8.97
4097,29818.00,29937.75,30039.00,28.00,9.05
4098,29837.00,29944.60,30045.80,0.20,9.58
4099,29840.00,29949.55,30055.05,0.00,9.30
4100,29844.00,29966.05,30067.75,21.40,8.94
4101,29852.00,29969.20,30073.80,14.75,9.02
4102,29855.00,29976.45,30077.70,22.00,8.98
4103,29858.00,29981.45,30082.65,23.40,8.90
4104,29864.00,29984.55,30085.75,25.70,9.02
4105,29883.00,29990.75,30096.25,1.10,9.38
4106,29887.00,29996.15,30101.35,0.00,9.33
4107,29892.00,30002.20,30106.90,0.40,9.31
4108,29898.00,30020.70,30121.95,24.90,8.93
4109,29901.00,30027.05,30128.25,30.80,8.80
4110,29923.00,30034.05,30139.60,0.00,9.23
4111,29926.00,30038.75,30143.95,1.00,9.18
4112,29933.00,30053.65,30155.55,17.00,8.99
4113,29937.00,30056.70,30161.60,16.15,8.90
4114,29944.00,30064.40,30165.60,19.90,9.03
4115,29950.00,30071.65,30172.85,28.00,8.97
4116,29967.00,30078.25,30183.75,0.00,9.23
4117,29970.00,30082.80,30187.45,0.00,9.20
4118,29976.00,30097.95,30199.70,18.10,8.94
4119,29982.00,30101.10,30205.75,12.35,8.94
4120,29988.00,30109.80,30211.00,29.70,8.97
4121,29991.00,30112.95,30214.15,30.20,8.96
4122,30012.00,30119.80,30221.00,0.60,9.57
4123,30015.00,30125.20,30230.70,0.40,9.27
4124,30019.00,30141.00,30243.35,19.80,8.91
4125,30026.00,30148.75,30249.95,27.90,8.93
4126,30032.00,30152.10,30253.30,25.00,9.04
4127,30035.00,30156.15,30257.35,23.20,8.99
4128,30038.00,30161.25,30262.45,28.00,8.91
4129,30057.00,30164.65,30265.90,0.60,9.57
4130,30064.00,30185.30,30287.45,23.50,8.95
4131,30067.00,30190.55,30292.75,19.75,8.86
4132,30071.00,30194.85,30296.15,16.15,8.88
4133,30078.00,30198.70,30299.90,26.90,9.01
4134,30098.00,30205.50,30306.70,0.00,9.58
4135,30101.00,30210.85,30316.35,0.00,9.29
4136,30105.00,30216.10,30321.30,1.60,9.25
4137,30112.00,30229.75,30331.60,13.50,9.11
4138,30119.00,30238.75,30339.95,24.00,9.05
4139,30122.00,30244.20,30345.45,22.50,8.95
4140,30125.00,30247.50,30348.70,30.00,8.94
4141,30143.00,30252.75,30353.95,0.00,9.48
4142,30147.00,30257.80,30363.30,1.60,9.25
4143,30154.00,30262.45,30366.85,0.00,9.40
4144,30161.00,30276.15,30377.35,14.90,9.24
4145,30164.00,30282.85,30384.05,22.30,9.09
4146,30167.00,30288.00,30389.20,20.50,9.00
4147,30170.00,30291.40,30392.65,28.00,8.98
4148,30187.00,30296.65,30397.85,0.00,9.49
4149,30191.00,30300.05,30405.50,2.30,9.32
4150,30199.00,30305.50,30410.80,0.00,9.44
4151,30202.00,30310.70,30415.40,0.00,9.37
4152,30207.00,30328.30,30429.55,21.70,8.99
4153,30213.00,30335.70,30436.90,30.00,8.93
4154,30231.00,30342.25,30447.75,0.00,9.23
4155,30234.00,30346.85,30451.85,0.00,9.18
4156,30239.00,30360.95,30463.35,15.40,8.91
4157,30245.00,30365.85,30467.40,11.60,8.99
4158,30252.00,30373.80,30475.05,25.80,8.97
4159,30258.00,30377.75,30479.00,28.00,9.05
4160,30277.00,30384.60,30485.80,0.20,9.58
4161,30280.00,30389.55,30495.05,0.00,9.30
4162,30284.00,30406.05,30507.75,21.40,8.94
4163,30292.00,30409.20,30513.80,14.75,9.02
4164,30295.00,30416.45,30517.70,22.00,8.98
4165,30298.00,30421.45,30522.65,23.40,8.90
4166,30304.00,30424.55,30525.75,25.70,9.02
4167,30323.00,30430.75,30536.25,1.10,9.38
4168,30327.00,30436.15,30541.35,0.00,9.33
4169,30332.00,30442.20,30546.90,0.40,9.31
4170,30338.00,30460.70,30561.95,24.90,8.93
4171,30341.00,30467.05,30568.25,30.80,8.80
4172,30363.00,30474.05,30579.60,0.00,9.23
4173,30366.00,30478.75,30583.95,1.00,9.18
4174,30373.00,30493.65,30595.55,17.00,8.99
4175,30377.00,30496.70,30601.60,16.15,8.90
4176,30384.00,30504.40,30605.60,19.90,9.03
4177,30390.00,30511.65,30612.85,28.00,8.97
4178,30407.00,30518.25,30623.75,0.00,9.23
4179,30410.00,30522.80,30627.45,0.00,9.20
4180,30416.00,30537.95,30639.70,18.10,8.94
4181,30422.00,30541.10,30645.75,12.35,8.94
4182,30428.00,30549.80,30651.00,29.70,8.97
4183,30431.00,30552.95,30654.15,30.20,8.96
4184,30452.00,30559.80,30661.00,0.60,9.57
4185,30455.00,30565.20,30670.70,0.40,9.27
4186,30459.00,30581.00,30683.35,19.80,8.91
4187,30466.00,30588.75,30689.95,27.90,8.93
4188,30472.00,30592.10,30693.30,25.00,9.04
4189,30475.00,30596.15,30697.35,23.20,8.99
4190,30478.00,30601.25,30702.45,28.00,8.91
4191,30497.00,30604.65,30705.90,0.60,9.57
4192,30504.00,30625.30,30727.45,23.50,8.95
4193,30507.00,30630.55,30732.75,19.75,8.86
4194,30511.00,30634.85,30736.15,16.15,8.88
4195,30518.00,30638.70,30739.90,26.90,9.01
4196,30538.00,30645.50,30746.70,0.00,9.58
4197,30541.00,30650.85,30756.35,0.00,9.29
4198,30545.00,30656.10,30761.30,1.60,9.25
4199,30552.00,30669.75,30771.60,13.50,9.11
4200,30559.00,30678.75,30779.95,24.00,9.05
4201,30562.00,30684.20,30785.45,22.50,8.95
4202,30565.00,30687.50,30788.70,30.00,8.94
4203,30583.00,30692.75,30793.95,0.00,9.48
4204,30587.00,30697.80,30803.30,1.60,9.25
4205,30594.00,30702.45,30806.85,0.00,9.40
4206,30601.00,30716.15,30817.35,14.90,9.24
4207,30604.00,30722.85,30824.05,22.30,9.09
4208,30607.00,30728.00,30829.20,20.50,9.00
4209,30610.00,30731.40,30832.65,28.00,8.98
4210,30627.00,30736.65,30837.85,0.00,9.49
4211,30631.00,30740.05,30845.50,2.30,9.32
4212,30639.00,30745.50,30850.80,0.00,9.44
4213,30642.00,30750.70,30855.40,0.00,9.37
4214,30647.00,30768.30,30869.55,21.70,8.99
4215,30653.00,30775.70,30876.90,30.00,8.93
4216,30671.00,30782.25,30887.75,0.00,9.23
4217,30674.00,30786.85,30891.85,0.00,9.18
4218,30679.00,30800.95,30903.35,15.40,8.91
4219,30685.00,30805.85,30907.40,11.60,8.99
4220,30692.00,30813.80,30915.05,25.80,8.97
4221,30698.00,30817.75,30919.00,28.00,9.05
4222,30717.00,30824.60,30925.80,0.20,9.58
4223,30720.00,30829.55,30935.05,0.00,9.30
4224,30724.00,30846.05,30947.75,21.40,8.94
4225,30732.00,30849.20,30953.80,14.75,9.02
4226,30735.00,30856.45,30957.70,22.00,8.98
4227,30738.00,30861.45,30962.65,23.40,8.90
4228,30744.00,30864.55,30965.75,25.70,9.02
4229,30763.00,30870.75,30976.25,1.10,9.38
4230,30767.00,30876.15,30981.35,0.00,9.33
4231,30772.00,30882.20,30986.90,0.40,9.31
4232,30778.00,30900.70,31001.95,24.90,8.93
4233,30781.00,30907.05,31008.25,30.80,8.80
4234,30803.00,30914.05,31019.60,0.00,9.23
4235,30806.00,30918.75,31023.95,1.00,9.18
4236,30813.00,30933.65,31035.55,17.00,8.99
4237,30817.00,30936.70,31041.60,16.15,8.90
4238,30824.00,30944.40,31045.60,19.90,9.03
4239,30830.00,30951.65,31052.85,28.00,8.97
4240,30847.00,30958.25,31063.75,0.00,9.23
4241,30850.00,30962.80,31067.45,0.00,9.20
4242,30856.00,30977.95,31079.70,18.10,8.94
4243,30862.00,30981.10,31085.75,12.35,8.94
4244,30868.00,30989.80,31091.00,29.70,8.97
4245,30871.00,30992.95,31094.15,30.20,8.96
4246,30892.00,30999.80,31101.00,0.60,9.57
4247,30895.00,31005.20,31110.70,0.40,9.27
4248,30899.00,31021.00,31123.35,19.80,8.91
4249,30906.00,31028.75,31129.95,27.90,8.93
4250,30912.00,31032.10,31133.30,25.00,9.04
4251,30915.00,31036.15,31137.35,23.20,8.99
4252,30918.00,31041.25,31142.45,28.00,8.91
4253,30937.00,31044.65,31145.90,0.60,9.57
4254,30944.00,31065.30,31167.45,23.50,8.95
4255,30947.00,31070.55,31172.75,19.75,8.86
4256,30951.00,31074.85,31176.15,16.15,8.88
4257,30958.00,31078.70,31179.90,26.90,9.01
4258,30978.00,31085.50,31186.70,0.00,9.58
4259,30981.00,31090.85,31196.35,0.00,9.29
4260,30985.00,31096.10,31201.30,1.60,9.25
4261,30992.00,31109.75,31211.60,13.50,9.11
4262,30999.00,31118.75,31219.95,24.00,9.05
4263,31002.00,31124.20,31225.45,22.50,8.95
4264,31005.00,31127.50,31228.70,30.00,8.94
4265,31023.00,31132.75,31233.95,0.00,9.48
4266,31027.00,31137.80,31243.30,1.60,9.25
4267,31034.00,31142.45,31246.85,0.00,9.40
4268,31041.00,31156.15,31257.35,14.90,9.24
4269,31044.00,31162.85,31264.05,22.30,9.09
4270,31047.00,31168.00,31269.20,20.50,9.00
4271,31050.00,31171.40,31272.65,28.00,8.98
4272,31067.00,31176.65,31277.85,0.00,9.49
4273,31071.00,31180.05,31285.50,2.30,9.32
4274,31079.00,31185.50,31290.80,0.00,9.44
4275,31082.00,31190.70,31295.40,0.00,9.37
4276,31087.00,31208.30,31309.55,21.70,8.99
4277,31093.00,31215.70,31316.90,30.00,8.93
4278,31111.00,31222.25,31327.75,0.00,9.23
4279,31114.00,31226.85,31331.85,0.00,9.18
4280,31119.00,31240.95,31343.35,15.40,8.91
4281,31125.00,31245.85,31347.40,11.60,8.99
4282,31132.00,31253.80,31355.05,25.80,8.97
4283,31138.00,31257.75,31359.00,28.00,9.05
4284,31157.00,31264.60,31365.80,0.20,9.58
4285,31160.00,31269.55,31375.05,0.00,9.30
4286,31164.00,31286.05,31387.75,21.40,8.94
4287,31172.00,31289.20,31393.80,14.75,9.02
4288,31175.00,31296.45,31397.70,22.00,8.98
4289,31178.00,31301.45,31402.65,23.40,8.90
4290,31184.00,31304.55,31405.75,25.70,9.02
4291,31203.00,31310.75,31416.25,1.10,9.38
4292,31207.00,31316.15,31421.35,0.00,9.33
4293,31212.00,31322.20,31426.90,0.40,9.31
4294,31218.00,31340.70,31441.95,24.90,8.93
4295,31221.00,31347.05,31448.25,30.80,8.80
4296,31243.00,31354.05,31459.60,0.00,9.23
4297,31246.00,31358.75,31463.95,1.00,9.18
4298,31253.00,31373.65,31475.55,17.00,8.99
4299,31257.00,31376.70,31481.60,16.15,8.90
4300,31264.00,31384.40,31485.60,19.90,9.03
4301,31270.00,31391.65,31492.85,28.00,8.97
4302,31287.00,31398.25,31503.75,0.00,9.23
4303,31290.00,31402.80,31507.45,0.00,9.20
4304,31296.00,31417.95,31519.70,18.10,8.94
4305,31302.00,31421.10,31525.75,12.35,8.94
4306,31308.00,31429.80,31531.00,29.70,8.97
4307,31311.00,31432.95,31534.15,30.20,8.96
4308,31332.00,31439.80,31541.00,0.60,9.57
4309,31335.00,31445.20,31550.70,0.40,9.27
4310,31339.00,31461.00,31563.35,19.80,8.91
4311,31346.00,31468.75,31569.95,27.90,8.93
4312,31352.00,31472.10,31573.30,25.00,9.04
4313,31355.00,31476.15,31577.35,23.20,8.99
4314,31358.00,31481.25,31582.45,28.00,8.91
4315,31377.00,31484.65,31585.90,0.60,9.57
4316,31384.00,31505.30,31607.45,23.50,8.95
4317,31387.00,31510.55,31612.75,19.75,8.86
4318,31391.00,31514.85,31616.15,16.15,8.88
4319,31398.00,31518.70,31619.90,26.90,9.01
4320,31418.00,31525.50,31626.70,0.00,9.58
4321,31421.00,31530.85,31636.35,0.00,9.29
4322,31425.00,31536.10,31641.30,1.60,9.25
4323,31432.00,31549.75,31651.60,13.50,9.11
4324,31439.00,31558.75,31659.95,24.00,9.05
4325,31442.00,31564.20,31665.45,22.50,8.95
4326,31445.00,31567.50,31668.70,30.00,8.94
4327,31463.00,31572.75,31673.95,0.00,9.48
4328,31467.00,31577.80,31683.30,1.60,9.25
4329,31474.00,31582.45,31686.85,0.00,9.40
4330,31481.00,31596.15,31697.35,14.90,9.24
4331,31484.00,31602.85,31704.05,22.30,9.09
4332,31487.00,31608.00,31709.20,20.50,9.00
4333,31490.00,31611.40,31712.65,28.00,8.98
4334,31507.00,31616.65,31717.85,0.00,9.49
4335,31511.00,31620.05,31725.50,2.30,9.32
4336,31519.00,31625.50,31730.80,0.00,9.44
