ID,Entrada,Semaforo,Salida,Detenido,VelProm
# ESTADISTICAS_GENERALES
TiempoTotal,37703.05
VehiculosCreados,5000
VehiculosCompletados,5000
CiclosSemaforo,856
TiempoPromedio,219.59
VelocidadPromedio,9.12
TiempoDetenidoPromedio,13.78
Eficiencia,91.2
# DATOS_VEHICULOS
ID,Entrada,Semaforo,Salida,Detenido,VelProm
3807,28580.00,28605.25,28806.45,20.30,8.83
3808,28586.00,28612.40,28812.85,28.00,8.82
3809,28603.00,28620.50,28818.15,0.00,9.30
3810,28606.00,28623.75,28825.55,1.30,9.11
3811,28613.00,28627.90,28829.50,0.20,9.24
3812,28620.00,28647.10,28844.65,24.30,8.90
3813,28626.00,28652.85,28850.25,24.60,8.92
3814,28629.00,28657.80,28855.20,30.00,8.84
3815,28647.00,28663.00,28860.40,1.00,9.37
3816,28653.00,28666.25,28863.65,3.60,9.49
3817,28661.00,28672.95,28874.55,1.10,9.37
3818,28665.00,28691.80,28889.25,24.90,8.92
3819,28669.00,28697.25,28894.65,22.80,8.86
3820,28675.00,28701.35,28898.75,26.00,8.94
3821,28692.00,28708.40,28906.00,2.00,9.35
3822,28700.00,28732.95,28931.55,29.90,8.64
3823,28703.00,28736.75,28938.55,28.50,8.49
3824,28707.00,28741.15,28942.10,29.60,8.51
3825,28715.00,28748.20,28945.85,26.40,8.66
3826,28733.00,28754.15,28951.65,2.80,9.15
3827,28742.00,28758.50,28960.05,0.70,9.17
3828,28748.00,28779.05,28976.55,27.60,8.75
3829,28754.00,28784.80,28982.40,23.80,8.76
3830,28761.00,28790.50,28987.95,30.00,8.81
3831,28779.00,28794.25,28991.65,0.00,9.41
3832,28784.00,28797.50,28994.95,2.10,9.48
3833,28792.00,28803.05,29004.75,1.20,9.40
3834,28796.00,28820.95,29019.55,26.50,8.95
3835,28802.00,28827.70,29025.60,22.10,8.94
3836,28805.00,28831.30,29028.75,30.00,8.94
3837,28823.00,28837.15,29034.55,0.00,9.45
3838,28826.00,28841.10,29038.55,0.70,9.41
3839,28833.00,28848.75,29049.45,1.00,9.24
3840,28840.00,28867.40,29064.85,25.30,8.89
3841,28843.00,28871.10,29071.80,21.90,8.74
3842,28850.00,28878.65,29076.30,28.00,8.84
3843,28867.00,28884.70,29082.15,0.60,9.30
3844,28873.00,28888.70,29086.15,0.00,9.38
3845,28878.00,28892.70,29094.45,0.90,9.24
3846,28885.00,28898.45,29100.00,1.40,9.30
3847,28891.00,28914.80,29112.25,27.80,9.04
3848,28911.00,28918.10,29115.50,0.00,9.78
3849,28914.00,28925.10,29122.90,0.00,9.57
3850,28917.00,28928.80,29130.00,0.00,9.39
3851,28920.00,28954.05,29151.95,30.00,8.62
3852,28924.00,28957.30,29158.85,28.70,8.52
3853,28931.00,28964.00,29164.00,22.60,8.58
3854,28938.00,28970.10,29170.20,28.00,8.61
3855,28957.00,28975.95,29173.45,0.50,9.24
3856,28964.00,28979.95,29181.45,0.10,9.20
3857,28970.00,28998.30,29196.05,24.30,8.85
3858,28976.00,29002.00,29199.40,27.50,8.95
3859,28981.00,29008.25,29205.65,30.40,8.90
3860,29000.00,29012.20,29209.60,0.30,9.54
3861,29006.00,29015.75,29213.20,1.80,9.65
3862,29012.00,29019.10,29216.50,0.00,9.78
3863,29015.00,29041.35,29239.65,26.00,8.90
3864,29018.00,29046.05,29243.50,23.10,8.87
3865,29021.00,29049.60,29247.00,29.30,8.85
3866,29025.00,29055.65,29253.05,30.90,8.77
3867,29045.00,29059.25,29256.65,1.10,9.45
3868,29052.00,29062.90,29260.30,0.00,9.60
3869,29059.00,29066.20,29267.90,0.00,9.57
3870,29062.00,29087.35,29284.80,27.80,8.98
3871,29065.00,29091.65,29289.10,25.90,8.92
3872,29068.00,29095.00,29292.40,25.30,8.91
3873,29086.00,29098.55,29295.95,2.40,9.53
3874,29094.00,29105.40,29302.80,0.20,9.58
3875,29097.00,29110.85,29312.50,0.00,9.28
3876,29100.00,29130.00,29327.95,26.20,8.77
3877,29108.00,29133.25,29334.45,20.30,8.83
3878,29114.00,29140.40,29340.85,28.00,8.82
3879,29131.00,29148.50,29346.15,0.00,9.30
3880,29134.00,29151.75,29353.55,1.30,9.11
3881,29141.00,29155.90,29357.50,0.20,9.24
3882,29148.00,29175.10,29372.65,24.30,8.90
3883,29154.00,29180.85,29378.25,24.60,8.92
3884,29157.00,29185.80,29383.20,30.00,8.84
3885,29175.00,29191.00,29388.40,1.00,9.37
3886,29181.00,29194.25,29391.65,3.60,9.49
3887,29189.00,29200.95,29402.55,1.10,9.37
3888,29193.00,29219.80,29417.25,24.90,8.92
3889,29197.00,29225.25,29422.65,22.80,8.86
3890,29203.00,29229.35,29426.75,26.00,8.94
3891,29220.00,29236.40,29434.00,2.00,9.35
3892,29228.00,29260.95,29459.55,29.90,8.64
3893,29231.00,29264.75,29466.55,28.50,8.49
3894,29235.00,29269.15,29470.10,29.60,8.51
3895,29243.00,29276.20,29473.85,26.40,8.66
3896,29261.00,29282.15,29479.65,2.80,9.15
3897,29270.00,29286.50,29488.05,0.70,9.17
3898,29276.00,29307.05,29504.55,27.60,8.75
3899,29282.00,29312.80,29510.40,23.80,8.76
3900,29289.00,29318.50,29515.95,30.00,8.81
3901,29307.00,29322.25,29519.65,0.00,9.41
3902,29312.00,29325.50,29522.95,2.10,9.48
3903,29320.00,29331.05,29532.75,1.20,9.40
3904,29324.00,29348.95,29547.55,26.50,8.95
3905,29330.00,29355.70,29553.60,22.10,8.94
3906,29333.00,29359.30,29556.75,30.00,8.94
3907,29351.00,29365.15,29562.55,0.00,9.45
3908,29354.00,29369.10,29566.55,0.70,9.41
3909,29361.00,29376.75,29577.45,1.00,9.24
3910,29368.00,29395.40,29592.85,25.30,8.89
3911,29371.00,29399.10,29599.80,21.90,8.74
3912,29378.00,29406.65,29604.30,28.00,8.84
3913,29395.00,29412.70,29610.15,0.60,9.30
3914,29401.00,29416.70,29614.15,0.00,9.38
3915,29406.00,29420.70,29622.45,0.90,9.24
3916,29413.00,29426.45,29628.00,1.40,9.30
3917,29419.00,29442.80,29640.25,27.80,9.04
3918,29439.00,29446.10,29643.50,0.00,9.78
3919,29442.00,29453.10,29650.90,0.00,9.57
3920,29445.00,29456.80,29658.00,0.00,9.39
3921,29448.00,29482.05,29679.95,30.00,8.62
3922,29452.00,29485.30,29686.85,28.70,8.52
3923,29459.00,29492.00,29692.00,22.60,8.58
3924,29466.00,29498.10,29698.20,28.00,8.61
3925,29485.00,29503.95,29701.45,0.50,9.24
3926,29492.00,29507.95,29709.45,0.10,9.20
3927,29498.00,29526.30,29724.05,24.30,8.85
3928,29504.00,29530.00,29727.40,27.50,8.95
3929,29509.00,29536.25,29733.65,30.40,8.90
3930,29528.00,29540.20,29737.60,0.30,9.54
3931,29534.00,29543.75,29741.20,1.80,9.65
3932,29540.00,29547.10,29744.50,0.00,9.78
3933,29543.00,29569.35,29767.65,26.00,8.90
3934,29546.00,29574.05,29771.50,23.10,8.87
3935,29549.00,29577.60,29775.00,29.30,8.85
3936,29553.00,29583.65,29781.05,30.90,8.77
3937,29573.00,29587.25,29784.65,1.10,9.45
3938,29580.00,29590.90,29788.30,0.00,9.60
3939,29587.00,29594.20,29795.90,0.00,9.57
3940,29590.00,29615.35,29812.80,27.80,8.98
3941,29593.00,29619.65,29817.10,25.90,8.92
3942,29596.00,29623.00,29820.40,25.30,8.91
3943,29614.00,29626.55,29823.95,2.40,9.53
3944,29622.00,29633.40,29830.80,0.20,9.58
3945,29625.00,29638.85,29840.50,0.00,9.28
3946,29628.00,29658.00,29855.95,26.20,8.77
3947,29636.00,29661.25,29862.45,20.30,8.83
3948,29642.00,29668.40,29868.85,28.00,8.82
3949,29659.00,29676.50,29874.15,0.00,9.30
3950,29662.00,29679.75,29881.55,1.30,9.11
3951,29669.00,29683.90,29885.50,0.20,9.24
3952,29676.00,29703.10,29900.65,24.30,8.90
3953,29682.00,29708.85,29906.25,24.60,8.92
3954,29685.00,29713.80,29911.20,30.00,8.84
3955,29703.00,29719.00,29916.40,1.00,9.37
3956,29709.00,29722.25,29919.65,3.60,9.49
3957,29717.00,29728.95,29930.55,1.10,9.37
3958,29721.00,29747.80,29945.25,24.90,8.92
3959,29725.00,29753.25,29950.65,22.80,8.86
3960,29731.00,29757.35,29954.75,26.00,8.94
3961,29748.00,29764.40,29962.00,2.00,9.35
3962,29756.00,29788.95,29987.55,29.90,8.64
3963,29759.00,29792.75,29994.55,28.50,8.49
3964,29763.00,29797.15,29998.10,29.60,8.51
3965,29771.00,29804.20,30001.85,26.40,8.66
3966,29789.00,29810.15,30007.65,2.80,9.15
3967,29798.00,29814.50,30016.05,0.70,9.17
3968,29804.00,29835.05,30032.55,27.60,8.75
3969,29810.00,29840.80,30038.40,23.80,8.76
3970,29817.00,29846.50,30043.95,30.00,8.81
3971,29835.00,29850.25,30047.65,0.00,9.41
3972,29840.00,29853.50,30050.95,2.10,9.48
3973,29848.00,29859.05,30060.75,1.20,9.40
3974,29852.00,29876.95,30075.55,26.50,8.95
3975,29858.00,29883.70,30081.60,22.10,8.94
3976,29861.00,29887.30,30084.75,30.00,8.94
3977,29879.00,29893.15,30090.55,0.00,9.45
3978,29882.00,29897.10,30094.55,0.70,9.41
3979,29889.00,29904.75,30105.45,1.00,9.24
3980,29896.00,29923.40,30120.85,25.30,8.89
3981,29899.00,29927.10,30127.80,21.90,8.74
3982,29906.00,29934.65,30132.30,28.00,8.84
3983,29923.00,29940.70,30138.15,0.60,9.30
3984,29929.00,29944.70,30142.15,0.00,9.38
3985,29934.00,29948.70,30150.45,0.90,9.24
3986,29941.00,29954.45,30156.00,1.40,9.30
3987,29947.00,29970.80,30168.25,27.80,9.04
3988,29967.00,29974.10,30171.50,0.00,9.78
3989,29970.00,29981.10,30178.90,0.00,9.57
3990,29973.00,29984.80,30186.00,0.00,9.39
3991,29976.00,30010.05,30207.95,30.00,8.62
3992,29980.00,30013.30,30214.85,28.70,8.52
3993,29987.00,30020.00,30220.00,22.60,8.58
3994,29994.00,30026.10,30226.20,28.00,8.61
3995,30013.00,30031.95,30229.45,0.50,9.24
3996,30020.00,30035.95,30237.45,0.10,9.20
3997,30026.00,30054.30,30252.05,24.30,8.85
3998,30032.00,30058.00,30255.40,27.50,8.95
3999,30037.00,30064.25,30261.65,30.40,8.90
4000,30056.00,30068.20,30265.60,0.30,9.54
4001,30062.00,30071.75,30269.20,1.80,9.65
4002,30068.00,30075.10,30272.50,0.00,9.78
4003,30071.00,30097.35,30295.65,26.00,8.90
4004,30074.00,30102.05,30299.50,23.10,8.87
4005,30077.00,30105.60,30303.00,29.30,8.85
4006,30081.00,30111.65,30309.05,30.90,8.77
4007,30101.00,30115.25,30312.65,1.10,9.45
4008,30108.00,30118.90,30316.30,0.00,9.60
4009,30115.00,30122.20,30323.90,0.00,9.57
4010,30118.00,30143.35,30340.80,27.80,8.98
4011,30121.00,30147.65,30345.10,25.90,8.92
4012,30124.00,30151.00,30348.40,25.30,8.91
4013,30142.00,30154.55,30351.95,2.40,9.53
4014,30150.00,30161.40,30358.80,0.20,9.58
4015,30153.00,30166.85,30368.50,0.00,9.28
4016,30156.00,30186.00,30383.95,26.20,8.77
4017,30164.00,30189.25,30390.45,20.30,8.83
4018,30170.00,30196.40,30396.85,28.00,8.82
4019,30187.00,30204.50,30402.15,0.00,9.30
4020,30190.00,30207.75,30409.55,1.30,9.11
4021,30197.00,30211.90,30413.50,0.20,9.24
4022,30204.00,30231.10,30428.65,24.30,8.90
4023,30210.00,30236.85,30434.25,24.60,8.92
4024,30213.00,30241.80,30439.20,30.00,8.84
4025,30231.00,30247.00,30444.40,1.00,9.37
4026,30237.00,30250.25,30447.65,3.60,9.49
4027,30245.00,30256.95,30458.55,1.10,9.37
4028,30249.00,30275.80,30473.25,24.90,8.92
4029,30253.00,30281.25,30478.65,22.80,8.86
4030,30259.00,30285.35,30482.75,26.00,8.94
4031,30276.00,30292.40,30490.00,2.00,9.35
4032,30284.00,30316.95,30515.55,29.90,8.64
4033,30287.00,30320.75,30522.55,28.50,8.49
4034,30291.00,30325.15,30526.10,29.60,8.51
4035,30299.00,30332.20,30529.85,26.40,8.66
4036,30317.00,30338.15,30535.65,2.80,9.15
4037,30326.00,30342.50,30544.05,0.70,9.17
4038,30332.00,30363.05,30560.55,27.60,8.75
4039,30338.00,30368.80,30566.40,23.80,8.76
4040,30345.00,30374.50,30571.95,30.00,8.81
4041,30363.00,30378.25,30575.65,0.00,9.41
4042,30368.00,30381.50,30578.95,2.10,9.48
4043,30376.00,30387.05,30588.75,1.20,9.40
4044,30380.00,30404.95,30603.55,26.50,8.95
4045,30386.00,30411.70,30609.60,22.10,8.94
4046,30389.00,30415.30,30612.75,30.00,8.94
4047,30407.00,30421.15,30618.55,0.00,9.45
4048,30410.00,30425.10,30622.55,0.70,9.41
4049,30417.00,30432.75,30633.45,1.00,9.24
4050,30424.00,30451.40,30648.85,25.30,8.89
4051,30427.00,30455.10,30655.80,21.90,8.74
4052,30434.00,30462.65,30660.30,28.00,8.84
4053,30451.00,30468.70,30666.15,0.60,9.30
4054,30457.00,30472.70,30670.15,0.00,9.38
4055,30462.00,30476.70,30678.45,0.90,9.24
4056,30469.00,30482.45,30684.00,1.40,9.30
4057,30475.00,30498.80,30696.25,27.80,9.04
4058,30495.00,30502.10,30699.50,0.00,9.78
4059,30498.00,30509.10,30706.90,0.00,9.57
4060,30501.00,30512.80,30714.00,0.00,9.39
4061,30504.00,30538.05,30735.95,30.00,8.62
4062,30508.00,30541.30,30742.85,28.70,8.52
4063,30515.00,30548.00,30748.00,22.60,8.58
4064,30522.00,30554.10,30754.20,28.00,8.61
4065,30541.00,30559.95,30757.45,0.50,9.24
4066,30548.00,30563.95,30765.45,0.10,9.20
4067,30554.00,30582.30,30780.05,24.30,8.85
4068,30560.00,30586.00,30783.40,27.50,8.95
4069,30565.00,30592.25,30789.65,30.40,8.90
4070,30584.00,30596.20,30793.60,0.30,9.54
4071,30590.00,30599.75,30797.20,1.80,9.65
4072,30596.00,30603.10,30800.50,0.00,9.78
4073,30599.00,30625.35,30823.65,26.00,8.90
4074,30602.00,30630.05,30827.50,23.10,8.87
4075,30605.00,30633.60,30831.00,29.30,8.85
4076,30609.00,30639.65,30837.05,30.90,8.77
4077,30629.00,30643.25,30840.65,1.10,9.45
4078,30636.00,30646.90,30844.30,0.00,9.60
4079,30643.00,30650.20,30851.90,0.00,9.57
4080,30646.00,30671.35,30868.80,27.80,8.98
4081,30649.00,30675.65,30873.10,25.90,8.92
4082,30652.00,30679.00,30876.40,25.30,8.91
4083,30670.00,30682.55,30879.95,2.40,9.53
4084,30678.00,30689.40,30886.80,0.20,9.58
4085,30681.00,30694.85,30896.50,0.00,9.28
4086,30684.00,30714.00,30911.95,26.20,8.77
4087,30692.00,30717.25,30918.45,20.30,8.83
4088,30698.00,30724.40,30924.85,28.00,8.82
4089,30715.00,30732.50,30930.15,0.00,9.30
4090,30718.00,30735.75,30937.55,1.30,9.11
4091,30725.00,30739.90,30941.50,0.20,9.24
4092,30732.00,30759.10,30956.65,24.30,8.90
4093,30738.00,30764.85,30962.25,24.60,8.92
4094,30741.00,30769.80,30967.20,30.00,8.84
4095,30759.00,30775.00,30972.40,1.00,9.37
4096,30765.00,30778.25,30975.65,3.60,9.49
4097,30773.00,30784.95,30986.55,1.10,9.37
4098,30777.00,30803.80,31001.25,24.90,8.92
4099,30781.00,30809.25,31006.65,22.80,8.86
4100,30787.00,30813.35,31010.75,26.00,8.94
4101,30804.00,30820.40,31018.00,2.00,9.35
4102,30812.00,30844.95,31043.55,29.90,8.64
4103,30815.00,30848.75,31050.55,28.50,8.49
4104,30819.00,30853.15,31054.10,29.60,8.51
4105,30827.00,30860.20,31057.85,26.40,8.66
4106,30845.00,30866.15,31063.65,2.80,9.15
4107,30854.00,30870.50,31072.05,0.70,9.17
4108,30860.00,30891.05,31088.55,27.60,8.75
4109,30866.00,30896.80,31094.40,23.80,8.76
4110,30873.00,30902.50,31099.95,30.00,8.81
4111,30891.00,30906.25,31103.65,0.00,9.41
4112,30896.00,30909.50,31106.95,2.10,9.48
4113,30904.00,30915.05,31116.75,1.20,9.40
4114,30908.00,30932.95,31131.55,26.50,8.95
4115,30914.00,30939.70,31137.60,22.10,8.94
4116,30917.00,30943.30,31140.75,30.00,8.94
4117,30935.00,30949.15,31146.55,0.00,9.45
4118,30938.00,30953.10,31150.55,0.70,9.41
4119,30945.00,30960.75,31161.45,1.00,9.24
4120,30952.00,30979.40,31176.85,25.30,8.89
4121,30955.00,30983.10,31183.80,21.90,8.74
4122,30962.00,30990.65,31188.30,28.00,8.84
4123,30979.00,30996.70,31194.15,0.60,9.30
4124,30985.00,31000.70,31198.15,0.00,9.38
4125,30990.00,31004.70,31206.45,0.90,9.24
4126,30997.00,31010.45,31212.00,1.40,9.30
4127,31003.00,31026.80,31224.25,27.80,9.04
4128,31023.00,31030.10,31227.50,0.00,9.78
4129,31026.00,31037.10,31234.90,0.00,9.57
4130,31029.00,31040.80,31242.00,0.00,9.39
4131,31032.00,31066.05,31263.95,30.00,8.62
4132,31036.00,31069.30,31270.85,28.70,8.52
4133,31043.00,31076.00,31276.00,22.60,8.58
4134,31050.00,31082.10,31282.20,28.00,8.61
4135,31069.00,31087.95,31285.45,0.50,9.24
4136,31076.00,31091.95,31293.45,0.10,9.20
4137,31082.00,31110.30,31308.05,24.30,8.85
4138,31088.00,31114.00,31311.40,27.50,8.95
4139,31093.00,31120.25,31317.65,30.40,8.90
4140,31112.00,31124.20,31321.60,0.30,9.54
4141,31118.00,31127.75,31325.20,1.80,9.65
4142,31124.00,31131.10,31328.50,0.00,9.78
4143,31127.00,31153.35,31351.65,26.00,8.90
4144,31130.00,31158.05,31355.50,23.10,8.87
4145,31133.00,31161.60,31359.00,29.30,8.85
4146,31137.00,31167.65,31365.05,30.90,8.77
4147,31157.00,31171.25,31368.65,1.10,9.45
4148,31164.00,31174.90,31372.30,0.00,9.60
4149,31171.00,31178.20,31379.90,0.00,9.57
4150,31174.00,31199.35,31396.80,27.80,8.98
4151,31177.00,31203.65,31401.10,25.90,8.92
4152,31180.00,31207.00,31404.40,25.30,8.91
4153,31198.00,31210.55,31407.95,2.40,9.53
4154,31206.00,31217.40,31414.80,0.20,9.58
4155,31209.00,31222.85,31424.50,0.00,9.28
4156,31212.00,31242.00,31439.95,26.20,8.77
4157,31220.00,31245.25,31446.45,20.30,8.83
4158,31226.00,31252.40,31452.85,28.00,8.82
4159,31243.00,31260.50,31458.15,0.00,9.30
4160,31246.00,31263.75,31465.55,1.30,9.11
4161,31253.00,31267.90,31469.50,0.20,9.24
4162,31260.00,31287.10,31484.65,24.30,8.90
4163,31266.00,31292.85,31490.25,24.60,8.92
4164,31269.00,31297.80,31495.20,30.00,8.84
4165,31287.00,31303.00,31500.40,1.00,9.37
4166,31293.00,31306.25,31503.65,3.60,9.49
4167,31301.00,31312.95,31514.55,1.10,9.37
4168,31305.00,31331.80,31529.25,24.90,8.92
4169,31309.00,31337.25,31534.65,22.80,8.86
4170,31315.00,31341.35,31538.75,26.00,8.94
4171,31332.00,31348.40,31546.00,2.00,9.35
4172,31340.00,31372.95,31571.55,29.90,8.64
4173,31343.00,31376.75,31578.55,28.50,8.49
4174,31347.00,31381.15,31582.10,29.60,8.51
4175,31355.00,31388.20,31585.85,26.40,8.66
4176,31373.00,31394.15,31591.65,2.80,9.15
4177,31382.00,31398.50,31600.05,0.70,9.17
4178,31388.00,31419.05,31616.55,27.60,8.75
4179,31394.00,31424.80,31622.40,23.80,8.76
4180,31401.00,31430.50,31627.95,30.00,8.81
4181,31419.00,31434.25,31631.65,0.00,9.41
4182,31424.00,31437.50,31634.95,2.10,9.48
4183,31432.00,31443.05,31644.75,1.20,9.40
4184,31436.00,31460.95,31659.55,26.50,8.95
4185,31442.00,31467.70,31665.60,22.10,8.94
4186,31445.00,31471.30,31668.75,30.00,8.94
4187,31463.00,31477.15,31674.55,0.00,9.45
4188,31466.00,31481.10,31678.55,0.70,9.41
4189,31473.00,31488.75,31689.45,1.00,9.24
4190,31480.00,31507.40,31704.85,25.30,8.89
4191,31483.00,31511.10,31711.80,21.90,8.74
4192,31490.00,31518.65,31716.30,28.00,8.84
4193,31507.00,31524.70,31722.15,0.60,9.30
4194,31513.00,31528.70,31726.15,0.00,9.38
4195,31518.00,31532.70,31734.45,0.90,9.24
4196,31525.00,31538.45,31740.00,1.40,9.30
4197,31531.00,31554.80,31752.25,27.80,9.04
4198,31551.00,31558.10,31755.50,0.00,9.78
4199,31554.00,31565.10,31762.90,0.00,9.57
4200,31557.00,31568.80,31770.00,0.00,9.39
4201,31560.00,31594.05,31791.95,30.00,8.62
4202,31564.00,31597.30,31798.85,28.70,8.52
4203,31571.00,31604.00,31804.00,22.60,8.58
4204,31578.00,31610.10,31810.20,28.00,8.61
4205,31597.00,31615.95,31813.45,0.50,9.24
4206,31604.00,31619.95,31821.45,0.10,9.20
4207,31610.00,31638.30,31836.05,24.30,8.85
4208,31616.00,31642.00,31839.40,27.50,8.95
4209,31621.00,31648.25,31845.65,30.40,8.90
4210,31640.00,31652.20,31849.60,0.30,9.54
4211,31646.00,31655.75,31853.20,1.80,9.65
4212,31652.00,31659.10,31856.50,0.00,9.78
4213,31655.00,31681.35,31879.65,26.00,8.90
4214,31658.00,31686.05,31883.50,23.10,8.87
4215,31661.00,31689.60,31887.00,29.30,8.85
4216,31665.00,31695.65,31893.05,30.90,8.77
4217,31685.00,31699.25,31896.65,1.10,9.45
4218,31692.00,31702.90,31900.30,0.00,9.60
4219,31699.00,31706.20,31907.90,0.00,9.57
4220,31702.00,31727.35,31924.80,27.80,8.98
4221,31705.00,31731.65,31929.10,25.90,8.92
4222,31708.00,31735.00,31932.40,25.30,8.91
4223,31726.00,31738.55,31935.95,2.40,9.53
4224,31734.00,31745.40,31942.80,0.20,9.58
4225,31737.00,31750.85,31952.50,0.00,9.28
4226,31740.00,31770.00,31967.95,26.20,8.77
4227,31748.00,31773.25,31974.45,20.30,8.83
4228,31754.00,31780.40,31980.85,28.00,8.82
4229,31771.00,31788.50,31986.15,0.00,9.30
4230,31774.00,31791.75,31993.55,1.30,9.11
4231,31781.00,31795.90,31997.50,0.20,9.24
4232,31788.00,31815.10,32012.65,24.30,8.90
4233,31794.00,31820.85,32018.25,24.60,8.92
4234,31797.00,31825.80,32023.20,30.00,8.84
4235,31815.00,31831.00,32028.40,1.00,9.37
4236,31821.00,31834.25,32031.65,3.60,9.49
4237,31829.00,31840.95,32042.55,1.10,9.37
4238,31833.00,31859.80,32057.25,24.90,8.92
4239,31837.00,31865.25,32062.65,22.80,8.86
4240,31843.00,31869.35,32066.75,26.00,8.94
4241,31860.00,31876.40,32074.00,2.00,9.35
4242,31868.00,31900.95,32099.55,29.90,8.64
4243,31871.00,31904.75,32106.55,28.50,8.49
4244,31875.00,31909.15,32110.10,29.60,8.51
4245,31883.00,31916.20,32113.85,26.40,8.66
4246,31901.00,31922.15,32119.65,2.80,9.15
4247,31910.00,31926.50,32128.05,0.70,9.17
4248,31916.00,31947.05,32144.55,27.60,8.75
4249,31922.00,31952.80,32150.40,23.80,8.76
4250,31929.00,31958.50,32155.95,30.00,8.81
4251,31947.00,31962.25,32159.65,0.00,9.41
4252,31952.00,31965.50,32162.95,2.10,9.48
4253,31960.00,31971.05,32172.75,1.20,9.40
4254,31964.00,31988.95,32187.55,26.50,8.95
4255,31970.00,31995.70,32193.60,22.10,8.94
4256,31973.00,31999.30,32196.75,30.00,8.94
4257,31991.00,32005.15,32202.55,0.00,9.45
4258,31994.00,32009.10,32206.55,0.70,9.41
4259,32001.00,32016.75,32217.45,1.00,9.24
4260,32008.00,32035.40,32232.85,25.30,8.89
4261,32011.00,32039.10,32239.80,21.90,8.74
4262,32018.00,32046.65,32244.30,28.00,8.84
4263,32035.00,32052.70,32250.15,0.60,9.30
4264,32041.00,32056.70,32254.15,0.00,9.38
4265,32046.00,32060.70,32262.45,0.90,9.24
4266,32053.00,32066.45,32268.00,1.40,9.30
4267,32059.00,32082.80,32280.25,27.80,9.04
4268,32079.00,32086.10,32283.50,0.00,9.78
4269,32082.00,32093.10,32290.90,0.00,9.57
4270,32085.00,32096.80,32298.00,0.00,9.39
4271,32088.00,32122.05,32319.95,30.00,8.62
4272,32092.00,32125.30,32326.85,28.70,8.52
4273,32099.00,32132.00,32332.00,22.60,8.58
4274,32106.00,32138.10,32338.20,28.00,8.61
4275,32125.00,32143.95,32341.45,0.50,9.24
4276,32132.00,32147.95,32349.45,0.10,9.20
4277,32138.00,32166.30,32364.05,24.30,8.85
4278,32144.00,32170.00,32367.40,27.50,8.95
4279,32149.00,32176.25,32373.65,30.40,8.90
4280,32168.00,32180.20,32377.60,0.30,9.54
4281,32174.00,32183.75,32381.20,1.80,9.65
4282,32180.00,32187.10,32384.50,0.00,9.78
4283,32183.00,32209.35,32407.65,26.00,8.90
4284,32186.00,32214.05,32411.50,23.10,8.87
4285,32189.00,32217.60,32415.00,29.30,8.85
4286,32193.00,32223.65,32421.05,30.90,8.77
4287,32213.00,32227.25,32424.65,1.10,9.45
4288,32220.00,32230.90,32428.30,0.00,9.60
4289,32227.00,32234.20,32435.90,0.00,9.57
4290,32230.00,32255.35,32452.80,27.80,8.98
4291,32233.00,32259.65,32457.10,25.90,8.92
4292,32236.00,32263.00,32460.40,25.30,8.91
4293,32254.00,32266.55,32463.95,2.40,9.53
4294,32262.00,32273.40,32470.80,0.20,9.58
4295,32265.00,32278.85,32480.50,0.00,9.28
4296,32268.00,32298.00,32495.95,26.20,8.77
4297,32276.00,32301.25,32502.45,20.30,8.83
4298,32282.00,32308.40,32508.85,28.00,8.82
4299,32299.00,32316.50,32514.15,0.00,9.30
4300,32302.00,32319.75,32521.55,1.30,9.11
4301,32309.00,32323.90,32525.50,0.20,9.24
4302,32316.00,32343.10,32540.65,24.30,8.90
4303,32322.00,32348.85,32546.25,24.60,8.92
4304,32325.00,32353.80,32551.20,30.00,8.84
4305,32343.00,32359.00,32556.40,1.00,9.37
4306,32349.00,32362.25,32559.65,3.60,9.49
4307,32357.00,32368.95,32570.55,1.10,9.37
4308,32361.00,32387.80,32585.25,24.90,8.92
4309,32365.00,32393.25,32590.65,22.80,8.86
4310,32371.00,32397.35,32594.75,26.00,8.94
4311,32388.00,32404.40,32602.00,2.00,9.35
4312,32396.00,32428.95,32627.55,29.90,8.64
4313,32399.00,32432.75,32634.55,28.50,8.49
4314,32403.00,32437.15,32638.10,29.60,8.51
4315,32411.00,32444.20,32641.85,26.40,8.66
4316,32429.00,32450.15,32647.65,2.80,9.15
4317,32438.00,32454.50,32656.05,0.70,9.17
4318,32444.00,32475.05,32672.55,27.60,8.75
4319,32450.00,32480.80,32678.40,23.80,8.76
4320,32457.00,32486.50,32683.95,30.00,8.81
4321,32475.00,32490.25,32687.65,0.00,9.41
4322,32480.00,32493.50,32690.95,2.10,9.48
4323,32488.00,32499.05,32700.75,1.20,9.40
4324,32492.00,32516.95,32715.55,26.50,8.95
4325,32498.00,32523.70,32721.60,22.10,8.94
4326,32501.00,32527.30,32724.75,30.00,8.94
4327,32519.00,32533.15,32730.55,0.00,9.45
4328,32522.00,32537.10,32734.55,0.70,9.41
4329,32529.00,32544.75,32745.45,1.00,9.24
4330,32536.00,32563.40,32760.85,25.30,8.89
4331,32539.00,32567.10,32767.80,21.90,8.74
4332,32546.00,32574.65,32772.30,28.00,8.84
4333,32563.00,32580.70,32778.15,0.60,9.30
4334,32569.00,32584.70,32782.15,0.00,9.38
4335,32574.00,32588.70,32790.45,0.90,9.24
4336,32581.00,32594.45,32796.00,1.40,9.30
4337,32587.00,32610.80,32808.25,27.80,9.04
