Tiempo,ID,Posicion,Velocidad,Aceleracion,EstadoVehiculo,Semaforo
10.10,1,80.48,9.88,0.00,VEL_CONST,VERDE
10.10,2,40.78,3.58,-2.00,DESACELERANDO,VERDE
10.10,4,1.58,2.75,2.50,ACELERANDO,VERDE
10.10,3,18.16,5.08,-2.00,DESACELERANDO,VERDE
10.15,1,80.98,9.88,0.00,VEL_CONST,VERDE
10.15,2,40.95,3.48,-2.00,DESACELERANDO,VERDE
10.15,4,1.73,2.88,2.50,ACELERANDO,VERDE
10.15,3,18.41,4.98,-2.00,DESACELERANDO,VERDE
10.20,1,81.47,9.88,0.00,VEL_CONST,VERDE
10.20,2,41.12,3.38,-2.00,DESACELERANDO,VERDE
10.20,4,1.88,3.00,2.50,ACELERANDO,VERDE
10.20,3,18.66,4.88,-2.00,DESACELERANDO,VERDE
10.25,1,81.96,9.88,0.00,VEL_CONST,VERDE
10.25,2,41.28,3.28,-2.00,DESACELERANDO,VERDE
10.25,4,2.03,3.12,2.50,ACELERANDO,VERDE
10.25,3,18.90,4.78,-2.00,DESACELERANDO,VERDE
10.30,1,82.46,9.88,0.00,VEL_CONST,VERDE
10.30,2,41.44,3.18,-2.00,DESACELERANDO,VERDE
10.30,4,2.19,3.25,2.50,ACELERANDO,VERDE
10.30,3,19.13,4.68,-2.00,DESACELERANDO,VERDE
10.35,1,82.95,9.88,0.00,VEL_CONST,VERDE
10.35,2,41.60,3.08,-2.00,DESACELERANDO,VERDE
10.35,4,2.36,3.38,2.50,ACELERANDO,VERDE
10.35,3,19.36,4.58,-2.00,DESACELERANDO,VERDE
10.40,1,83.44,9.88,0.00,VEL_CONST,VERDE
10.40,2,41.74,2.98,-2.00,DESACELERANDO,VERDE
10.40,4,2.54,3.50,2.50,ACELERANDO,VERDE
10.40,3,19.58,4.48,-2.00,DESACELERANDO,VERDE
10.45,1,83.94,9.88,0.00,VEL_CONST,VERDE
10.45,2,41.89,2.88,-2.00,DESACELERANDO,VERDE
10.45,4,2.72,3.62,2.50,ACELERANDO,VERDE
10.45,3,19.80,4.38,-2.00,DESACELERANDO,VERDE
10.50,1,84.43,9.88,0.00,VEL_CONST,VERDE
10.50,2,42.03,2.78,-2.00,DESACELERANDO,VERDE
10.50,4,2.91,3.75,2.50,ACELERANDO,VERDE
10.50,3,20.01,4.28,-2.00,DESACELERANDO,VERDE
10.55,1,84.93,9.88,0.00,VEL_CONST,VERDE
10.55,2,42.16,2.68,-2.00,DESACELERANDO,VERDE
10.55,4,3.10,3.88,2.50,ACELERANDO,VERDE
10.55,3,20.22,4.18,-2.00,DESACELERANDO,VERDE
10.60,1,85.42,9.88,0.00,VEL_CONST,VERDE
10.60,2,42.29,2.58,-2.00,DESACELERANDO,VERDE
10.60,4,3.30,4.00,2.50,ACELERANDO,VERDE
10.60,3,20.43,4.08,-2.00,DESACELERANDO,VERDE
10.65,1,85.91,9.88,0.00,VEL_CONST,VERDE
10.65,2,42.41,2.48,-2.00,DESACELERANDO,VERDE
10.65,4,3.51,4.12,2.50,ACELERANDO,VERDE
10.65,3,20.63,3.98,-2.00,DESACELERANDO,VERDE
10.70,1,86.41,9.88,0.00,VEL_CONST,VERDE
10.70,2,42.53,2.38,-2.00,DESACELERANDO,VERDE
10.70,4,3.72,4.25,2.50,ACELERANDO,VERDE
10.70,3,20.82,3.88,-2.00,DESACELERANDO,VERDE
10.75,1,86.90,9.88,0.00,VEL_CONST,VERDE
10.75,2,42.65,2.28,-2.00,DESACELERANDO,VERDE
10.75,4,3.94,4.38,2.50,ACELERANDO,VERDE
10.75,3,21.01,3.78,-2.00,DESACELERANDO,VERDE
10.80,1,87.39,9.88,0.00,VEL_CONST,VERDE
10.80,2,42.75,2.18,-2.00,DESACELERANDO,VERDE
10.80,4,4.16,4.50,2.50,ACELERANDO,VERDE
10.80,3,21.19,3.68,-2.00,DESACELERANDO,VERDE
10.85,1,87.89,9.88,0.00,VEL_CONST,VERDE
10.85,2,42.86,2.08,-2.00,DESACELERANDO,VERDE
10.85,4,4.39,4.62,2.50,ACELERANDO,VERDE
10.85,3,21.37,3.58,-2.00,DESACELERANDO,VERDE
10.90,1,88.38,9.88,0.00,VEL_CONST,VERDE
10.90,2,42.96,1.98,-2.00,DESACELERANDO,VERDE
10.90,4,4.62,4.53,-2.00,DESACELERANDO,VERDE
10.90,3,21.54,3.48,-2.00,DESACELERANDO,VERDE
10.95,1,88.88,9.88,0.00,VEL_CONST,VERDE
10.95,2,43.05,1.88,-2.00,DESACELERANDO,VERDE
10.95,4,4.84,4.43,-2.00,DESACELERANDO,VERDE
10.95,3,21.71,3.38,-2.00,DESACELERANDO,VERDE
11.00,1,89.37,9.88,0.00,VEL_CONST,VERDE
11.00,2,43.14,1.78,-2.00,DESACELERANDO,VERDE
11.00,4,5.06,4.33,-2.00,DESACELERANDO,VERDE
11.00,3,21.88,3.28,-2.00,DESACELERANDO,VERDE
11.05,1,89.86,9.88,0.00,VEL_CONST,VERDE
11.05,2,43.22,1.68,-2.00,DESACELERANDO,VERDE
11.05,4,5.27,4.23,-2.00,DESACELERANDO,VERDE
11.05,3,22.04,3.18,-2.00,DESACELERANDO,VERDE
11.10,1,90.36,9.88,0.00,VEL_CONST,VERDE
11.10,2,43.30,1.58,-2.00,DESACELERANDO,VERDE
11.10,4,5.48,4.13,-2.00,DESACELERANDO,VERDE
11.10,3,22.19,3.08,-2.00,DESACELERANDO,VERDE
11.15,1,90.85,9.88,0.00,VEL_CONST,VERDE
11.15,2,43.38,1.48,-2.00,DESACELERANDO,VERDE
11.15,4,5.68,4.03,-2.00,DESACELERANDO,VERDE
11.15,3,22.34,2.98,-2.00,DESACELERANDO,VERDE
11.20,1,91.34,9.88,0.00,VEL_CONST,VERDE
11.20,2,43.44,1.38,-2.00,DESACELERANDO,VERDE
11.20,4,5.87,3.93,-2.00,DESACELERANDO,VERDE
11.20,3,22.48,2.88,-2.00,DESACELERANDO,VERDE
11.25,1,91.84,9.88,0.00,VEL_CONST,VERDE
11.25,2,43.51,1.28,-2.00,DESACELERANDO,VERDE
11.25,4,6.06,3.83,-2.00,DESACELERANDO,VERDE
11.25,3,22.62,2.78,-2.00,DESACELERANDO,VERDE
11.30,1,92.33,9.88,0.00,VEL_CONST,VERDE
11.30,2,43.57,1.18,-2.00,DESACELERANDO,VERDE
11.30,4,6.25,3.73,-2.00,DESACELERANDO,VERDE
11.30,3,22.75,2.68,-2.00,DESACELERANDO,VERDE
11.35,1,92.83,9.88,0.00,VEL_CONST,VERDE
11.35,2,43.62,1.08,-2.00,DESACELERANDO,VERDE
11.35,4,6.43,3.63,-2.00,DESACELERANDO,VERDE
11.35,3,22.88,2.58,-2.00,DESACELERANDO,VERDE
11.40,1,93.32,9.88,0.00,VEL_CONST,VERDE
11.40,2,43.67,0.98,-2.00,DESACELERANDO,VERDE
11.40,4,6.61,3.53,-2.00,DESACELERANDO,VERDE
11.40,3,23.01,2.48,-2.00,DESACELERANDO,VERDE
11.45,1,93.81,9.88,0.00,VEL_CONST,VERDE
11.45,2,43.71,0.88,-2.00,DESACELERANDO,VERDE
11.45,4,6.78,3.43,-2.00,DESACELERANDO,VERDE
11.45,3,23.13,2.38,-2.00,DESACELERANDO,VERDE
11.50,1,94.31,9.88,0.00,VEL_CONST,VERDE
11.50,2,43.75,0.78,-2.00,DESACELERANDO,VERDE
11.50,4,6.95,3.33,-2.00,DESACELERANDO,VERDE
11.50,3,23.24,2.28,-2.00,DESACELERANDO,VERDE
11.55,1,94.80,9.88,0.00,VEL_CONST,VERDE
11.55,2,43.79,0.68,-2.00,DESACELERANDO,VERDE
11.55,4,7.11,3.23,-2.00,DESACELERANDO,VERDE
11.55,3,23.35,2.18,-2.00,DESACELERANDO,VERDE
11.60,1,95.29,9.88,0.00,VEL_CONST,VERDE
11.60,2,43.81,0.58,-2.00,DESACELERANDO,VERDE
11.60,4,7.26,3.13,-2.00,DESACELERANDO,VERDE
11.60,3,23.45,2.08,-2.00,DESACELERANDO,VERDE
11.65,1,95.79,9.88,0.00,VEL_CONST,VERDE
11.65,2,43.84,0.48,-2.00,DESACELERANDO,VERDE
11.65,4,7.41,3.03,-2.00,DESACELERANDO,VERDE
11.65,3,23.55,1.98,-2.00,DESACELERANDO,VERDE
11.70,1,96.28,9.88,0.00,VEL_CONST,VERDE
11.70,2,43.86,0.38,-2.00,DESACELERANDO,VERDE
11.70,4,7.56,2.93,-2.00,DESACELERANDO,VERDE
11.70,3,23.64,1.88,-2.00,DESACELERANDO,VERDE
11.75,1,96.78,9.88,0.00,VEL_CONST,VERDE
11.75,2,43.87,0.28,-2.00,DESACELERANDO,VERDE
11.75,4,7.70,2.83,-2.00,DESACELERANDO,VERDE
11.75,3,23.73,1.78,-2.00,DESACELERANDO,VERDE
11.80,1,97.27,9.88,0.00,VEL_CONST,VERDE
11.80,2,43.88,0.18,-2.00,DESACELERANDO,VERDE
11.80,4,7.84,2.73,-2.00,DESACELERANDO,VERDE
11.80,3,23.82,1.68,-2.00,DESACELERANDO,VERDE
11.85,1,97.76,9.88,0.00,VEL_CONST,VERDE
11.85,2,43.88,0.00,-2.00,DESACELERANDO,VERDE
11.85,4,7.97,2.63,-2.00,DESACELERANDO,VERDE
11.85,3,23.90,1.58,-2.00,DESACELERANDO,VERDE
11.90,1,98.26,9.88,0.00,VEL_CONST,VERDE
11.90,2,43.89,0.12,2.50,ACELERANDO,VERDE
11.90,4,8.10,2.53,-2.00,DESACELERANDO,VERDE
11.90,3,23.97,1.48,-2.00,DESACELERANDO,VERDE
11.95,1,98.75,9.88,0.00,VEL_CONST,VERDE
11.95,2,43.90,0.25,2.50,ACELERANDO,VERDE
11.95,4,8.22,2.43,-2.00,DESACELERANDO,VERDE
11.95,3,24.04,1.38,-2.00,DESACELERANDO,VERDE
12.00,1,99.24,9.88,0.00,VEL_CONST,VERDE
12.00,2,43.92,0.38,2.50,ACELERANDO,VERDE
12.00,4,8.33,2.33,-2.00,DESACELERANDO,VERDE
12.00,3,24.10,1.28,-2.00,DESACELERANDO,VERDE
12.05,1,99.74,9.88,0.00,VEL_CONST,VERDE
12.05,2,43.94,0.50,2.50,ACELERANDO,VERDE
12.05,4,8.44,2.23,-2.00,DESACELERANDO,VERDE
12.05,3,24.16,1.18,-2.00,DESACELERANDO,VERDE
12.10,1,100.23,9.88,0.00,VEL_CONST,VERDE
12.10,2,43.97,0.62,2.50,ACELERANDO,VERDE
12.10,4,8.55,2.13,-2.00,DESACELERANDO,VERDE
12.10,3,24.21,1.08,-2.00,DESACELERANDO,VERDE
12.15,1,100.73,9.88,0.00,VEL_CONST,VERDE
12.15,2,44.01,0.75,2.50,ACELERANDO,VERDE
12.15,4,8.65,2.03,-2.00,DESACELERANDO,VERDE
12.15,3,24.26,0.98,-2.00,DESACELERANDO,VERDE
12.20,1,101.22,9.88,0.00,VEL_CONST,VERDE
12.20,2,44.05,0.88,2.50,ACELERANDO,VERDE
12.20,4,8.75,1.93,-2.00,DESACELERANDO,VERDE
12.20,3,24.31,0.88,-2.00,DESACELERANDO,VERDE
12.25,1,101.71,9.88,0.00,VEL_CONST,VERDE
12.25,2,44.10,1.00,2.50,ACELERANDO,VERDE
12.25,4,8.84,1.83,-2.00,DESACELERANDO,VERDE
12.25,3,24.35,0.78,-2.00,DESACELERANDO,VERDE
12.30,1,102.21,9.88,0.00,VEL_CONST,VERDE
12.30,2,44.16,1.12,2.50,ACELERANDO,VERDE
12.30,4,8.93,1.73,-2.00,DESACELERANDO,VERDE
12.30,3,24.38,0.68,-2.00,DESACELERANDO,VERDE
12.35,1,102.70,9.88,0.00,VEL_CONST,VERDE
12.35,2,44.22,1.25,2.50,ACELERANDO,VERDE
12.35,4,9.01,1.62,-2.00,DESACELERANDO,VERDE
12.35,3,24.41,0.58,-2.00,DESACELERANDO,VERDE
12.40,1,103.19,9.88,0.00,VEL_CONST,VERDE
12.40,2,44.29,1.38,2.50,ACELERANDO,VERDE
12.40,4,9.08,1.52,-2.00,DESACELERANDO,VERDE
12.40,3,24.43,0.48,-2.00,DESACELERANDO,VERDE
12.45,1,103.69,9.88,0.00,VEL_CONST,VERDE
12.45,2,44.37,1.50,2.50,ACELERANDO,VERDE
12.45,4,9.15,1.42,-2.00,DESACELERANDO,VERDE
12.45,3,24.45,0.38,-2.00,DESACELERANDO,VERDE
12.50,1,104.18,9.88,0.00,VEL_CONST,VERDE
12.50,2,44.45,1.62,2.50,ACELERANDO,VERDE
12.50,4,9.22,1.32,-2.00,DESACELERANDO,VERDE
12.50,3,24.46,0.28,-2.00,DESACELERANDO,VERDE
12.55,1,104.68,9.88,0.00,VEL_CONST,VERDE
12.55,2,44.54,1.75,2.50,ACELERANDO,VERDE
12.55,4,9.28,1.22,-2.00,DESACELERANDO,VERDE
12.55,3,24.47,0.18,-2.00,DESACELERANDO,VERDE
12.60,1,105.17,9.88,0.00,VEL_CONST,VERDE
12.60,2,44.63,1.88,2.50,ACELERANDO,VERDE
12.60,4,9.34,1.12,-2.00,DESACELERANDO,VERDE
12.60,3,24.47,0.00,-2.00,DESACELERANDO,VERDE
12.65,1,105.66,9.88,0.00,VEL_CONST,VERDE
12.65,2,44.73,2.00,2.50,ACELERANDO,VERDE
12.65,4,9.39,1.02,-2.00,DESACELERANDO,VERDE
12.65,3,24.48,0.12,2.50,ACELERANDO,VERDE
12.70,1,106.16,9.88,0.00,VEL_CONST,VERDE
12.70,2,44.84,2.12,2.50,ACELERANDO,VERDE
12.70,4,9.44,0.92,-2.00,DESACELERANDO,VERDE
12.70,3,24.49,0.25,2.50,ACELERANDO,VERDE
12.75,1,106.65,9.88,0.00,VEL_CONST,VERDE
12.75,2,44.95,2.25,2.50,ACELERANDO,VERDE
12.75,4,9.48,0.82,-2.00,DESACELERANDO,VERDE
12.75,3,24.51,0.38,2.50,ACELERANDO,VERDE
12.80,1,107.14,9.88,0.00,VEL_CONST,VERDE
12.80,2,45.07,2.38,2.50,ACELERANDO,VERDE
12.80,4,9.51,0.72,-2.00,DESACELERANDO,VERDE
12.80,3,24.54,0.50,2.50,ACELERANDO,VERDE
12.85,1,107.64,9.88,0.00,VEL_CONST,VERDE
12.85,2,45.19,2.50,2.50,ACELERANDO,VERDE
12.85,4,9.54,0.62,-2.00,DESACELERANDO,VERDE
12.85,3,24.57,0.62,2.50,ACELERANDO,VERDE
12.90,1,108.13,9.88,0.00,VEL_CONST,VERDE
12.90,2,45.32,2.62,2.50,ACELERANDO,VERDE
12.90,4,9.57,0.52,-2.00,DESACELERANDO,VERDE
12.90,3,24.60,0.75,2.50,ACELERANDO,VERDE
12.95,1,108.63,9.88,0.00,VEL_CONST,VERDE
12.95,2,45.46,2.75,2.50,ACELERANDO,VERDE
12.95,4,9.59,0.42,-2.00,DESACELERANDO,VERDE
12.95,3,24.65,0.88,2.50,ACELERANDO,VERDE
13.00,1,109.12,9.88,0.00,VEL_CONST,VERDE
13.00,2,45.60,2.88,2.50,ACELERANDO,VERDE
13.00,4,9.61,0.32,-2.00,DESACELERANDO,VERDE
13.00,3,24.70,1.00,2.50,ACELERANDO,VERDE
13.05,5,0.00,0.00,0.00,DETENIDO,VERDE
13.05,1,109.61,9.88,0.00,VEL_CONST,VERDE
13.05,2,45.75,3.00,2.50,ACELERANDO,VERDE
13.05,4,9.62,0.22,-2.00,DESACELERANDO,VERDE
13.05,3,24.75,1.12,2.50,ACELERANDO,VERDE
13.10,5,0.00,0.00,0.00,DETENIDO,VERDE
13.10,1,110.11,9.88,0.00,VEL_CONST,VERDE
13.10,2,45.91,3.12,2.50,ACELERANDO,VERDE
13.10,4,9.63,0.12,-2.00,DESACELERANDO,VERDE
13.10,3,24.82,1.25,2.50,ACELERANDO,VERDE
13.15,5,0.00,0.00,0.00,DETENIDO,VERDE
13.15,1,110.60,9.88,0.00,VEL_CONST,VERDE
13.15,2,46.07,3.25,2.50,ACELERANDO,VERDE
13.15,4,9.63,0.00,-2.00,DESACELERANDO,VERDE
13.15,3,24.89,1.38,2.50,ACELERANDO,VERDE
13.20,5,0.00,0.00,0.00,DETENIDO,VERDE
13.20,1,111.09,9.88,0.00,VEL_CONST,VERDE
13.20,2,46.24,3.38,2.50,ACELERANDO,VERDE
13.20,4,9.63,0.12,2.50,ACELERANDO,VERDE
13.20,3,24.96,1.50,2.50,ACELERANDO,VERDE
13.25,5,0.00,0.00,0.00,DETENIDO,VERDE
13.25,1,111.59,9.88,0.00,VEL_CONST,VERDE
13.25,2,46.42,3.50,2.50,ACELERANDO,VERDE
13.25,4,9.64,0.25,2.50,ACELERANDO,VERDE
13.25,3,25.04,1.62,2.50,ACELERANDO,VERDE
13.30,5,0.00,0.00,0.00,DETENIDO,VERDE
13.30,1,112.08,9.88,0.00,VEL_CONST,VERDE
13.30,2,46.60,3.62,2.50,ACELERANDO,VERDE
13.30,4,9.66,0.38,2.50,ACELERANDO,VERDE
13.30,3,25.13,1.75,2.50,ACELERANDO,VERDE
13.35,5,0.00,0.00,0.00,DETENIDO,VERDE
13.35,1,112.58,9.88,0.00,VEL_CONST,VERDE
13.35,2,46.79,3.75,2.50,ACELERANDO,VERDE
13.35,4,9.69,0.50,2.50,ACELERANDO,VERDE
13.35,3,25.22,1.88,2.50,ACELERANDO,VERDE
13.40,5,0.00,0.00,0.00,DETENIDO,VERDE
13.40,1,113.07,9.88,0.00,VEL_CONST,VERDE
13.40,2,46.98,3.88,2.50,ACELERANDO,VERDE
13.40,4,9.72,0.62,2.50,ACELERANDO,VERDE
13.40,3,25.32,2.00,2.50,ACELERANDO,VERDE
13.45,5,0.00,0.00,0.00,DETENIDO,VERDE
13.45,1,113.56,9.88,0.00,VEL_CONST,VERDE
13.45,2,47.18,4.00,2.50,ACELERANDO,VERDE
13.45,4,9.76,0.75,2.50,ACELERANDO,VERDE
13.45,3,25.43,2.12,2.50,ACELERANDO,VERDE
13.50,5,0.00,0.00,0.00,DETENIDO,VERDE
13.50,1,114.06,9.88,0.00,VEL_CONST,VERDE
13.50,2,47.39,4.12,2.50,ACELERANDO,VERDE
13.50,4,9.80,0.88,2.50,ACELERANDO,VERDE
13.50,3,25.54,2.25,2.50,ACELERANDO,VERDE
13.55,5,0.00,0.00,0.00,DETENIDO,VERDE
13.55,1,114.55,9.88,0.00,VEL_CONST,VERDE
13.55,2,47.60,4.25,2.50,ACELERANDO,VERDE
13.55,4,9.85,1.00,2.50,ACELERANDO,VERDE
13.55,3,25.66,2.38,2.50,ACELERANDO,VERDE
13.60,5,0.00,0.00,0.00,DETENIDO,VERDE
13.60,1,115.04,9.88,0.00,VEL_CONST,VERDE
13.60,2,47.82,4.38,2.50,ACELERANDO,VERDE
13.60,4,9.91,1.12,2.50,ACELERANDO,VERDE
13.60,3,25.79,2.50,2.50,ACELERANDO,VERDE
13.65,5,0.00,0.00,0.00,DETENIDO,VERDE
13.65,1,115.54,9.88,0.00,VEL_CONST,VERDE
13.65,2,48.04,4.50,2.50,ACELERANDO,VERDE
13.65,4,9.97,1.25,2.50,ACELERANDO,VERDE
13.65,3,25.92,2.62,2.50,ACELERANDO,VERDE
13.70,5,0.00,0.00,0.00,DETENIDO,VERDE
13.70,1,116.03,9.88,0.00,VEL_CONST,VERDE
13.70,2,48.27,4.62,2.50,ACELERANDO,VERDE
13.70,4,10.04,1.38,2.50,ACELERANDO,VERDE
13.70,3,26.05,2.75,2.50,ACELERANDO,VERDE
13.75,5,0.00,0.00,0.00,DETENIDO,VERDE
13.75,1,116.53,9.88,0.00,VEL_CONST,VERDE
13.75,2,48.51,4.75,2.50,ACELERANDO,VERDE
13.75,4,10.11,1.50,2.50,ACELERANDO,VERDE
13.75,3,26.20,2.88,2.50,ACELERANDO,VERDE
13.80,5,0.00,0.00,0.00,DETENIDO,VERDE
13.80,1,117.02,9.88,0.00,VEL_CONST,VERDE
13.80,2,48.75,4.88,2.50,ACELERANDO,VERDE
13.80,4,10.19,1.62,2.50,ACELERANDO,VERDE
13.80,3,26.35,3.00,2.50,ACELERANDO,VERDE
13.85,5,0.00,0.00,0.00,DETENIDO,VERDE
13.85,1,117.51,9.88,0.00,VEL_CONST,VERDE
13.85,2,49.00,5.00,2.50,ACELERANDO,VERDE
13.85,4,10.28,1.75,2.50,ACELERANDO,VERDE
13.85,3,26.50,3.12,2.50,ACELERANDO,VERDE
13.90,5,0.00,0.00,0.00,DETENIDO,VERDE
13.90,1,118.01,9.88,0.00,VEL_CONST,VERDE
13.90,2,49.26,5.12,2.50,ACELERANDO,VERDE
13.90,4,10.38,1.88,2.50,ACELERANDO,VERDE
13.90,3,26.67,3.25,2.50,ACELERANDO,VERDE
13.95,5,0.00,0.00,0.00,DETENIDO,VERDE
13.95,1,118.50,9.88,0.00,VEL_CONST,VERDE
13.95,2,49.52,5.25,2.50,ACELERANDO,VERDE
13.95,4,10.48,2.00,2.50,ACELERANDO,VERDE
13.95,3,26.84,3.38,2.50,ACELERANDO,VERDE
14.00,5,0.00,0.00,0.00,DETENIDO,VERDE
14.00,1,118.99,9.88,0.00,VEL_CONST,VERDE
14.00,2,49.79,5.38,2.50,ACELERANDO,VERDE
14.00,4,10.58,2.12,2.50,ACELERANDO,VERDE
14.00,3,27.01,3.50,2.50,ACELERANDO,VERDE
14.05,5,0.00,0.00,0.00,DETENIDO,VERDE
14.05,1,119.49,9.88,0.00,VEL_CONST,VERDE
14.05,2,50.07,5.50,2.50,ACELERANDO,VERDE
14.05,4,10.69,2.25,2.50,ACELERANDO,VERDE
14.05,3,27.19,3.62,2.50,ACELERANDO,VERDE
14.10,5,0.00,0.00,0.00,DETENIDO,VERDE
14.10,1,119.98,9.88,0.00,VEL_CONST,VERDE
14.10,2,50.35,5.62,2.50,ACELERANDO,VERDE
14.10,4,10.81,2.38,2.50,ACELERANDO,VERDE
14.10,3,27.38,3.75,2.50,ACELERANDO,VERDE
14.15,5,0.00,0.00,0.00,DETENIDO,VERDE
14.15,1,120.48,9.88,0.00,VEL_CONST,VERDE
14.15,2,50.64,5.75,2.50,ACELERANDO,VERDE
14.15,4,10.94,2.50,2.50,ACELERANDO,VERDE
14.15,3,27.57,3.88,2.50,ACELERANDO,VERDE
14.20,5,0.00,0.00,0.00,DETENIDO,VERDE
14.20,1,120.97,9.88,0.00,VEL_CONST,VERDE
14.20,2,50.93,5.88,2.50,ACELERANDO,VERDE
14.20,4,11.07,2.62,2.50,ACELERANDO,VERDE
14.20,3,27.77,4.00,2.50,ACELERANDO,VERDE
14.25,5,0.01,0.12,2.50,ACELERANDO,VERDE
14.25,1,121.46,9.88,0.00,VEL_CONST,VERDE
14.25,2,51.23,6.00,2.50,ACELERANDO,VERDE
14.25,4,11.21,2.75,2.50,ACELERANDO,VERDE
14.25,3,27.98,4.12,2.50,ACELERANDO,VERDE
14.30,5,0.02,0.25,2.50,ACELERANDO,VERDE
14.30,1,121.96,9.88,0.00,VEL_CONST,VERDE
14.30,2,51.54,6.12,2.50,ACELERANDO,VERDE
14.30,4,11.35,2.88,2.50,ACELERANDO,VERDE
14.30,3,28.19,4.25,2.50,ACELERANDO,VERDE
14.35,5,0.04,0.38,2.50,ACELERANDO,VERDE
14.35,1,122.45,9.88,0.00,VEL_CONST,VERDE
14.35,2,51.85,6.25,2.50,ACELERANDO,VERDE
14.35,4,11.50,3.00,2.50,ACELERANDO,VERDE
14.35,3,28.41,4.38,2.50,ACELERANDO,VERDE
14.40,5,0.06,0.50,2.50,ACELERANDO,VERDE
14.40,1,122.94,9.88,0.00,VEL_CONST,VERDE
14.40,2,52.17,6.38,2.50,ACELERANDO,VERDE
14.40,4,11.66,3.12,2.50,ACELERANDO,VERDE
14.40,3,28.64,4.50,2.50,ACELERANDO,VERDE
14.45,5,0.09,0.62,2.50,ACELERANDO,VERDE
14.45,1,123.44,9.88,0.00,VEL_CONST,VERDE
14.45,2,52.49,6.50,2.50,ACELERANDO,VERDE
14.45,4,11.82,3.25,2.50,ACELERANDO,VERDE
14.45,3,28.87,4.62,2.50,ACELERANDO,VERDE
14.50,5,0.13,0.75,2.50,ACELERANDO,VERDE
14.50,1,123.93,9.88,0.00,VEL_CONST,VERDE
14.50,2,52.82,6.62,2.50,ACELERANDO,VERDE
14.50,4,11.99,3.38,2.50,ACELERANDO,VERDE
14.50,3,29.10,4.75,2.50,ACELERANDO,VERDE
14.55,5,0.18,0.88,2.50,ACELERANDO,VERDE
14.55,1,124.43,9.88,0.00,VEL_CONST,VERDE
14.55,2,53.16,6.75,2.50,ACELERANDO,VERDE
14.55,4,12.16,3.50,2.50,ACELERANDO,VERDE
14.55,3,29.35,4.88,2.50,ACELERANDO,VERDE
14.60,5,0.23,1.00,2.50,ACELERANDO,VERDE
14.60,1,124.92,9.88,0.00,VEL_CONST,VERDE
14.60,2,53.50,6.88,2.50,ACELERANDO,VERDE
14.60,4,12.34,3.62,2.50,ACELERANDO,VERDE
14.60,3,29.60,5.00,2.50,ACELERANDO,VERDE
14.65,5,0.28,1.12,2.50,ACELERANDO,VERDE
14.65,1,125.41,9.88,0.00,VEL_CONST,VERDE
14.65,2,53.85,7.00,2.50,ACELERANDO,VERDE
14.65,4,12.53,3.75,2.50,ACELERANDO,VERDE
14.65,3,29.85,5.12,2.50,ACELERANDO,VERDE
14.70,5,0.34,1.25,2.50,ACELERANDO,VERDE
14.70,1,125.91,9.88,0.00,VEL_CONST,VERDE
14.70,2,54.21,7.12,2.50,ACELERANDO,VERDE
14.70,4,12.73,3.88,2.50,ACELERANDO,VERDE
14.70,3,30.12,5.25,2.50,ACELERANDO,VERDE
14.75,5,0.41,1.38,2.50,ACELERANDO,VERDE
14.75,1,126.40,9.88,0.00,VEL_CONST,VERDE
14.75,2,54.57,7.25,2.50,ACELERANDO,VERDE
14.75,4,12.93,4.00,2.50,ACELERANDO,VERDE
14.75,3,30.39,5.38,2.50,ACELERANDO,VERDE
14.80,5,0.49,1.50,2.50,ACELERANDO,VERDE
14.80,1,126.89,9.88,0.00,VEL_CONST,VERDE
14.80,2,54.94,7.38,2.50,ACELERANDO,VERDE
14.80,4,13.13,4.12,2.50,ACELERANDO,VERDE
14.80,3,30.66,5.50,2.50,ACELERANDO,VERDE
14.85,5,0.57,1.62,2.50,ACELERANDO,VERDE
14.85,1,127.39,9.88,0.00,VEL_CONST,VERDE
14.85,2,55.32,7.50,2.50,ACELERANDO,VERDE
14.85,4,13.34,4.25,2.50,ACELERANDO,VERDE
14.85,3,30.94,5.62,2.50,ACELERANDO,VERDE
14.90,5,0.66,1.75,2.50,ACELERANDO,VERDE
14.90,1,127.88,9.88,0.00,VEL_CONST,VERDE
14.90,2,55.70,7.62,2.50,ACELERANDO,VERDE
14.90,4,13.56,4.38,2.50,ACELERANDO,VERDE
14.90,3,31.23,5.75,2.50,ACELERANDO,VERDE
14.95,5,0.75,1.88,2.50,ACELERANDO,VERDE
14.95,1,128.38,9.88,0.00,VEL_CONST,VERDE
14.95,2,56.09,7.75,2.50,ACELERANDO,VERDE
14.95,4,13.78,4.28,-2.00,DESACELERANDO,VERDE
14.95,3,31.52,5.88,2.50,ACELERANDO,VERDE
15.00,5,0.85,2.00,2.50,ACELERANDO,VERDE
15.00,1,128.87,9.88,0.00,VEL_CONST,VERDE
15.00,2,56.48,7.88,2.50,ACELERANDO,VERDE
15.00,4,13.99,4.18,-2.00,DESACELERANDO,VERDE
15.00,3,31.82,6.00,2.50,ACELERANDO,VERDE
15.05,5,0.96,2.12,2.50,ACELERANDO,VERDE
15.05,1,129.36,9.88,0.00,VEL_CONST,VERDE
15.05,2,56.88,8.00,2.50,ACELERANDO,VERDE
15.05,4,14.19,4.08,-2.00,DESACELERANDO,VERDE
15.05,3,32.13,6.12,2.50,ACELERANDO,VERDE
15.10,5,1.07,2.25,2.50,ACELERANDO,VERDE
